epoch,train,test
1,0.10351666666666667,0.1023
2,0.25165,0.2534
3,0.43278333333333335,0.4365
4,0.60785,0.6134
5,0.68135,0.6787
6,0.7085166666666667,0.7179
7,0.7419666666666667,0.7544
8,0.79565,0.8073
9,0.8226833333333333,0.8314
10,0.8434833333333334,0.8531
11,0.8609,0.8681
12,0.8668666666666667,0.875
13,0.87565,0.8824
14,0.8820333333333333,0.889
15,0.8849666666666667,0.8895
16,0.88855,0.8948
17,0.8940666666666667,0.903
18,0.89535,0.9031
19,0.89865,0.9059
20,0.9013666666666666,0.9103
21,0.9006,0.9084
22,0.90675,0.9142
23,0.9078666666666667,0.9147
24,0.9090833333333334,0.9155
25,0.9116166666666666,0.9202
26,0.9136,0.9189
27,0.9166833333333333,0.9254
28,0.9199333333333334,0.9266
29,0.92005,0.9277
30,0.9204833333333333,0.9266
31,0.9243833333333333,0.9315
32,0.9245333333333333,0.9293
33,0.9275333333333333,0.9359
34,0.92985,0.9368
35,0.9299666666666667,0.9357
36,0.9330333333333334,0.9399
37,0.9343166666666667,0.94
38,0.9355833333333333,0.9416
39,0.93445,0.9408
40,0.93795,0.9446
41,0.9392666666666667,0.945
42,0.93925,0.9467
43,0.9421666666666667,0.948
44,0.9424333333333333,0.9479
45,0.9447666666666666,0.9512
46,0.9446833333333333,0.95
47,0.9445,0.9502
48,0.9463,0.9507
49,0.9469333333333333,0.9506
50,0.9487166666666667,0.9524
51,0.9476333333333333,0.9515
52,0.95,0.9568
53,0.9516333333333333,0.9559
54,0.9505166666666667,0.9539
55,0.9517333333333333,0.9565
56,0.9549833333333333,0.9587
57,0.9537833333333333,0.9588
58,0.95465,0.9611
59,0.9547333333333333,0.958
60,0.9554,0.9599
61,0.9584666666666667,0.9622
62,0.9579166666666666,0.9623
63,0.9583166666666667,0.962
64,0.9587666666666667,0.9635
65,0.9606166666666667,0.9645
66,0.961,0.9643
67,0.9610666666666666,0.9654
68,0.9625666666666667,0.967
69,0.9611,0.9646
70,0.9615166666666667,0.9667
71,0.9623666666666667,0.966
72,0.9636833333333333,0.9672
73,0.96135,0.9655
74,0.96375,0.9682
75,0.9648666666666667,0.9694
76,0.9653166666666667,0.9699
77,0.96465,0.968
78,0.9640166666666666,0.9686
79,0.9644,0.9693
80,0.9663333333333334,0.9703
81,0.9659,0.9698
82,0.9663,0.971
83,0.9668666666666667,0.9706
84,0.9676833333333333,0.9713
85,0.9671833333333333,0.9714
86,0.96685,0.9694
87,0.9675833333333334,0.9723
88,0.9684,0.9713
89,0.9692333333333333,0.9719
90,0.968,0.9712
91,0.96965,0.973
92,0.9701333333333333,0.973
93,0.96935,0.9715
94,0.9687666666666667,0.9729
95,0.9702666666666667,0.9734
96,0.9708166666666667,0.973
97,0.97095,0.9747
98,0.9701333333333333,0.9745
99,0.9700833333333333,0.9729
100,0.9711833333333333,0.9727
101,0.9707833333333333,0.9734
102,0.97195,0.9743
103,0.9719,0.9749
104,0.9716666666666667,0.9735
105,0.9722,0.9755
106,0.9723666666666667,0.9743
107,0.97245,0.9755
108,0.9713833333333334,0.9726
109,0.9725666666666667,0.9747
110,0.9726333333333333,0.9752
111,0.9714,0.9732
112,0.9726,0.9745
113,0.97385,0.9768
114,0.9743,0.9759
115,0.9738333333333333,0.9758
116,0.9741166666666666,0.9757
117,0.97195,0.9737
118,0.9735833333333334,0.9763
119,0.9727333333333333,0.9748
120,0.9741666666666666,0.977
121,0.9748833333333333,0.9768
122,0.9753333333333334,0.977
123,0.9741333333333333,0.9751
124,0.9751333333333333,0.9764
125,0.9746833333333333,0.9776
126,0.9749,0.9776
127,0.97475,0.9769
128,0.97525,0.977
129,0.9724166666666667,0.973
130,0.97405,0.9771
