epoch,train,test
1,0.7193,0.7343
2,0.8781166666666667,0.8847
3,0.9133833333333333,0.919
4,0.9307333333333333,0.9377
5,0.94455,0.9486
6,0.9541666666666667,0.9591
7,0.9601333333333333,0.965
8,0.9620833333333333,0.9638
9,0.9666333333333333,0.9687
10,0.97185,0.9736
11,0.9729333333333333,0.9749
12,0.9734,0.974
13,0.9775166666666667,0.978
14,0.9775666666666667,0.9801
15,0.97935,0.98
16,0.9803333333333333,0.9784
17,0.9783833333333334,0.9782
18,0.9832166666666666,0.9823
19,0.9837,0.9826
20,0.9837166666666667,0.9826
21,0.9831,0.9824
22,0.9861333333333333,0.983
23,0.98625,0.9833
24,0.98605,0.9858
25,0.9860666666666666,0.9848
26,0.9879,0.9854
27,0.98765,0.9866
28,0.9862666666666666,0.9841
29,0.9888833333333333,0.9881
30,0.9890333333333333,0.9869
31,0.9886333333333334,0.987
32,0.98975,0.9868
33,0.9900833333333333,0.9867
34,0.9904166666666666,0.9879
35,0.9900833333333333,0.987
36,0.99095,0.9873
37,0.99105,0.9873
38,0.9920666666666667,0.9884
39,0.9917833333333334,0.9885
40,0.9921833333333333,0.9875
41,0.9920833333333333,0.9868
42,0.9912666666666666,0.9872
43,0.9930666666666667,0.989
44,0.99325,0.9882
45,0.9927166666666667,0.9879
46,0.9931,0.9886
47,0.9930666666666667,0.9888
48,0.9933333333333333,0.9887
49,0.9909333333333333,0.9867
50,0.9943833333333333,0.9889
51,0.9937333333333334,0.9883
52,0.9931166666666666,0.9892
53,0.9942833333333333,0.9888
54,0.9944666666666667,0.9888
55,0.9949666666666667,0.9892
56,0.9940333333333333,0.9879
57,0.9950833333333333,0.989
58,0.9959833333333333,0.9896
59,0.9952,0.9883
60,0.9948,0.9877
61,0.9956,0.9893
62,0.9961333333333333,0.9893
63,0.9958666666666667,0.9892
64,0.99455,0.9894
65,0.9955833333333334,0.9887
66,0.9939,0.9887
67,0.9947,0.9891
68,0.9961833333333333,0.9886
69,0.9961333333333333,0.9889
70,0.9960333333333333,0.9889
71,0.9963,0.9888
72,0.9969,0.9884
73,0.9961833333333333,0.9882
74,0.9971833333333333,0.989
75,0.9971166666666667,0.9897
76,0.9974666666666666,0.9894
77,0.9966833333333334,0.9894
78,0.9974833333333334,0.9896
79,0.9970833333333333,0.9885
80,0.9973,0.989
81,0.9976166666666667,0.9893
82,0.9979833333333333,0.9893
83,0.9976833333333334,0.9885
84,0.9978833333333333,0.9889
85,0.99835,0.9893
86,0.9983666666666666,0.9895
87,0.9980333333333333,0.9892
88,0.9981666666666666,0.9889
89,0.99825,0.9888
90,0.9982666666666666,0.9891
91,0.9984833333333333,0.9885
92,0.9984,0.9892
93,0.9981,0.9893
94,0.9981833333333333,0.9893
95,0.9987333333333334,0.9889
96,0.99865,0.9891
97,0.9985333333333334,0.9888
98,0.9988166666666667,0.9892
99,0.998,0.9892
100,0.9986,0.9896
101,0.9987666666666667,0.9897
102,0.9987,0.9894
103,0.9985,0.9892
104,0.99865,0.9892
105,0.9988333333333334,0.9893
106,0.9990166666666667,0.989
107,0.99855,0.9894
108,0.9991166666666667,0.9893
109,0.9990666666666667,0.9887
110,0.9988333333333334,0.9894
111,0.9988666666666667,0.9894
112,0.9992666666666666,0.9898
113,0.9991333333333333,0.9886
114,0.9992333333333333,0.989
115,0.9993166666666666,0.9894
116,0.9989333333333333,0.9891
117,0.9990666666666667,0.9889
118,0.99885,0.9889
119,0.9993333333333333,0.9891
120,0.9994333333333333,0.9892
121,0.9994166666666666,0.9896
122,0.9981666666666666,0.9883
123,0.9994833333333333,0.9893
124,0.9993833333333333,0.9891
125,0.99955,0.9894
126,0.9994666666666666,0.9892
127,0.9994166666666666,0.9892
128,0.9993833333333333,0.9884
129,0.9995,0.9888
130,0.9997166666666667,0.9896
131,0.9996166666666667,0.9891
132,0.9996333333333334,0.989
133,0.9996333333333334,0.9892
134,0.9994666666666666,0.9889
135,0.9995666666666667,0.9897
136,0.9995,0.9891
137,0.9997333333333334,0.9895
138,0.9995333333333334,0.9893
139,0.9996666666666667,0.989
140,0.9996166666666667,0.9888
141,0.9997,0.9889
142,0.9996,0.9894
143,0.9997666666666667,0.9887
144,0.99965,0.9884
145,0.9998166666666667,0.9892
146,0.9997333333333334,0.9896
147,0.9992,0.9893
148,0.9996,0.9882
149,0.99975,0.9892
150,0.9997666666666667,0.989
151,0.9998333333333334,0.9894
152,0.9995166666666667,0.9898
153,0.99965,0.9894
154,0.9995666666666667,0.9884
155,0.9992,0.9887
156,0.9997666666666667,0.9887
157,0.9998,0.9891
158,0.9997666666666667,0.9894
159,0.9998333333333334,0.9893
160,0.9995,0.9891
161,0.9998166666666667,0.9892
162,0.99985,0.9894
163,0.9998833333333333,0.9895
164,0.9998666666666667,0.9895
165,0.9998166666666667,0.9891
166,0.99985,0.9891
167,0.9999166666666667,0.9895
168,0.9998833333333333,0.99
169,0.9999,0.9892
170,0.9999,0.9893
171,0.9999166666666667,0.9887
172,0.9998166666666667,0.9891
173,0.99995,0.989
174,0.9998,0.9885
175,0.9996666666666667,0.989
176,0.9998333333333334,0.9888
177,0.9999333333333333,0.989
178,0.9999333333333333,0.9896
179,0.9997333333333334,0.9886
180,0.9998,0.9888
181,0.9999166666666667,0.9893
182,0.9999333333333333,0.9895
183,0.9999166666666667,0.9896
184,0.9998166666666667,0.9902
185,0.99995,0.9895
186,0.9999166666666667,0.9893
187,0.99995,0.9892
188,0.99995,0.9893
189,0.99995,0.989
190,0.9999833333333333,0.9888
191,0.9999333333333333,0.9898
192,0.99995,0.9889
193,0.9999833333333333,0.9893
194,0.9999666666666667,0.9893
