epoch,train,test
1,0.6565833333333333,0.6578
2,0.8710833333333333,0.8787
3,0.9058333333333334,0.9131
4,0.9260666666666667,0.9315
5,0.9399666666666666,0.9451
6,0.9513833333333334,0.9552
7,0.9575666666666667,0.961
8,0.9629833333333333,0.9648
9,0.9694166666666667,0.9729
10,0.97055,0.9739
11,0.9738833333333333,0.9754
12,0.9742166666666666,0.9756
13,0.9756833333333333,0.9776
14,0.9772833333333333,0.9798
15,0.9791333333333333,0.9798
16,0.9809166666666667,0.9813
17,0.9800333333333333,0.9823
18,0.9834,0.9833
19,0.9825,0.9819
20,0.9838666666666667,0.9814
21,0.9831666666666666,0.9835
22,0.9847666666666667,0.983
23,0.9862,0.9854
24,0.9864166666666667,0.9835
25,0.9851666666666666,0.984
26,0.98745,0.9859
27,0.9875833333333334,0.985
28,0.9848333333333333,0.9846
29,0.9892166666666666,0.9863
30,0.9884166666666667,0.9862
31,0.9895,0.987
32,0.98945,0.9858
33,0.9899333333333333,0.9885
34,0.9899333333333333,0.9883
35,0.9878333333333333,0.9852
36,0.99055,0.9868
37,0.9897166666666667,0.9886
38,0.9901833333333333,0.9868
39,0.9917166666666667,0.9886
40,0.9907166666666667,0.9876
41,0.9913333333333333,0.9876
42,0.9898,0.9862
43,0.9900166666666667,0.9871
44,0.9904166666666666,0.9871
45,0.99185,0.989
46,0.9928833333333333,0.9896
47,0.9918,0.9876
48,0.9931333333333333,0.9895
49,0.9932,0.9897
50,0.9929666666666667,0.9887
51,0.9935666666666667,0.9887
52,0.9929166666666667,0.9886
53,0.9938666666666667,0.9901
54,0.9937166666666667,0.9888
55,0.9941333333333333,0.9896
56,0.99345,0.9886
57,0.99465,0.9893
58,0.9935833333333334,0.9876
59,0.9946,0.9891
60,0.99495,0.9894
61,0.9940333333333333,0.9889
62,0.99455,0.9891
63,0.9944833333333334,0.9884
64,0.995,0.9898
65,0.9947666666666667,0.9891
66,0.99515,0.9903
67,0.995,0.9903
68,0.9958833333333333,0.9889
69,0.9958166666666667,0.9897
70,0.9960166666666667,0.9893
71,0.9957666666666667,0.9897
72,0.9962,0.9896
73,0.9960666666666667,0.9899
74,0.9962333333333333,0.9898
75,0.99525,0.9879
76,0.9943333333333333,0.9881
77,0.99635,0.9898
78,0.9965166666666667,0.9901
79,0.9957,0.9897
80,0.9962333333333333,0.9895
81,0.99595,0.9886
82,0.9959,0.9897
83,0.9969833333333333,0.9894
84,0.9964333333333333,0.9903
85,0.9968,0.99
86,0.9964666666666666,0.9896
87,0.9962,0.9899
88,0.9967166666666667,0.9891
89,0.9974666666666666,0.9898
90,0.9970333333333333,0.9894
91,0.9974166666666666,0.9902
92,0.99725,0.9889
93,0.9975666666666667,0.9907
94,0.9971833333333333,0.9902
95,0.9972833333333333,0.989
96,0.9977666666666667,0.9895
97,0.99785,0.9894
98,0.9979166666666667,0.9898
99,0.9979166666666667,0.9901
100,0.99805,0.9898
101,0.99805,0.9898
102,0.9980833333333333,0.9911
103,0.9979666666666667,0.9896
104,0.9981,0.9897
105,0.9982333333333333,0.99
106,0.998,0.9897
107,0.9983833333333333,0.9895
108,0.9979166666666667,0.9894
109,0.9984,0.9897
110,0.9982666666666666,0.9896
111,0.9980666666666667,0.9893
112,0.9982166666666666,0.9895
113,0.9979833333333333,0.9888
114,0.9984666666666666,0.9898
115,0.9984833333333333,0.989
116,0.9981833333333333,0.9895
117,0.9986,0.9895
118,0.9986833333333334,0.9896
119,0.9981666666666666,0.9888
120,0.99865,0.9894
121,0.9982666666666666,0.9885
122,0.9985166666666667,0.9891
123,0.9984833333333333,0.99
124,0.9987166666666667,0.9901
125,0.9986333333333334,0.9893
126,0.99835,0.99
127,0.9984333333333333,0.9891
128,0.9987,0.9899
129,0.9987333333333334,0.9887
130,0.9985,0.9895
131,0.99875,0.9896
132,0.9988,0.99
133,0.9989666666666667,0.9905
134,0.9980166666666667,0.9883
135,0.9989333333333333,0.9895
136,0.9988666666666667,0.9906
137,0.9988333333333334,0.9901
138,0.99885,0.9894
139,0.9990333333333333,0.9899
140,0.9990166666666667,0.9901
141,0.99885,0.9891
142,0.9989833333333333,0.9897
143,0.9990333333333333,0.9898
144,0.999,0.9892
145,0.999,0.9892
146,0.9989,0.9892
147,0.99905,0.9901
148,0.9990833333333333,0.9897
149,0.9991,0.9892
150,0.9988333333333334,0.9896
151,0.9990833333333333,0.9896
152,0.9983333333333333,0.9885
153,0.9990333333333333,0.9889
154,0.9990833333333333,0.9891
155,0.9992,0.9891
156,0.9989666666666667,0.9892
157,0.9991166666666667,0.9892
158,0.9991666666666666,0.9892
159,0.9992,0.9901
160,0.9992166666666666,0.9889
161,0.9991333333333333,0.9899
162,0.9993333333333333,0.9898
163,0.9990166666666667,0.9893
164,0.9991,0.9894
165,0.99925,0.9895
166,0.9993,0.9895
167,0.9991166666666667,0.9889
168,0.9993,0.9894
169,0.9992333333333333,0.9894
170,0.9992666666666666,0.9893
171,0.9992333333333333,0.9895
172,0.9993,0.9892
173,0.9992333333333333,0.9891
174,0.99925,0.9893
175,0.9993166666666666,0.9894
176,0.9985166666666667,0.9888
