epoch,train,test
1,0.7140166666666666,0.7288
2,0.88645,0.8916
3,0.91265,0.9186
4,0.9250833333333334,0.9298
5,0.9406333333333333,0.9452
6,0.95165,0.9536
7,0.9608666666666666,0.9638
8,0.9638333333333333,0.9664
9,0.9675833333333334,0.9701
10,0.9702,0.9731
11,0.9706166666666667,0.973
12,0.9761,0.9781
13,0.9740333333333333,0.9755
14,0.9760166666666666,0.9774
15,0.9810833333333333,0.9807
16,0.9802166666666666,0.9798
17,0.98135,0.9814
18,0.9812,0.9786
19,0.9834,0.9813
20,0.9851333333333333,0.9827
21,0.9847,0.984
22,0.9858833333333333,0.9853
23,0.9860166666666667,0.9843
24,0.98695,0.9845
25,0.98615,0.9851
26,0.98685,0.9853
27,0.9881333333333333,0.9866
28,0.9869333333333333,0.9852
29,0.9860833333333333,0.9839
30,0.9896333333333334,0.9858
31,0.98825,0.9843
32,0.9892666666666666,0.9854
33,0.9899666666666667,0.9864
34,0.9893833333333333,0.9856
35,0.9898666666666667,0.9869
36,0.9912166666666666,0.9873
37,0.9917666666666667,0.9882
38,0.9918666666666667,0.988
39,0.9913333333333333,0.9877
40,0.9918,0.9877
41,0.9897166666666667,0.9864
42,0.9930166666666667,0.9886
43,0.9918833333333333,0.9878
44,0.9925666666666667,0.988
45,0.9926,0.9878
46,0.9932,0.9883
47,0.9936,0.988
48,0.9938166666666667,0.9886
49,0.99295,0.9879
50,0.9942666666666666,0.9899
51,0.9945,0.9888
52,0.99175,0.9868
53,0.9944333333333333,0.989
54,0.99435,0.9882
55,0.9938333333333333,0.9884
56,0.99435,0.9893
57,0.995,0.9887
58,0.9947166666666667,0.9884
59,0.99445,0.9882
60,0.99575,0.9895
61,0.9945833333333334,0.987
62,0.9959833333333333,0.9892
63,0.9960833333333333,0.9892
64,0.99525,0.9894
65,0.99625,0.9886
66,0.99565,0.9891
67,0.9954,0.9886
68,0.9962333333333333,0.9894
69,0.9966,0.9894
70,0.99575,0.9905
71,0.99655,0.9892
72,0.9971166666666667,0.9907
73,0.9967666666666667,0.9892
74,0.9964666666666666,0.9891
75,0.9969833333333333,0.9902
76,0.9974166666666666,0.9894
77,0.9968666666666667,0.989
78,0.9971666666666666,0.9899
79,0.9977166666666667,0.9891
80,0.9963,0.989
81,0.9971,0.9896
82,0.9980333333333333,0.9903
83,0.9978,0.9895
84,0.9978833333333333,0.9899
85,0.9982333333333333,0.9896
86,0.9972166666666666,0.9892
87,0.9979166666666667,0.9894
88,0.9984166666666666,0.9902
89,0.9983,0.9896
90,0.9981666666666666,0.9896
91,0.99775,0.9889
92,0.9968833333333333,0.988
93,0.9986166666666667,0.9899
94,0.9982333333333333,0.9892
95,0.9989,0.9898
96,0.9988,0.9902
97,0.9988333333333334,0.9908
98,0.9983333333333333,0.9904
99,0.9987,0.9895
100,0.9988166666666667,0.9899
101,0.9981666666666666,0.9887
102,0.99845,0.9901
103,0.9986333333333334,0.9888
104,0.9990333333333333,0.9902
105,0.9987666666666667,0.9901
106,0.9990666666666667,0.9897
107,0.99885,0.9895
108,0.9989666666666667,0.9899
109,0.9989666666666667,0.989
110,0.99935,0.99
111,0.9987666666666667,0.9904
112,0.9991166666666667,0.9898
113,0.9992,0.9899
114,0.9992333333333333,0.9893
115,0.99925,0.9898
116,0.9994666666666666,0.9903
117,0.9994,0.9898
118,0.9990333333333333,0.9899
119,0.9995,0.9902
120,0.9991833333333333,0.9896
121,0.99925,0.9895
122,0.99925,0.9901
123,0.99945,0.99
124,0.9996666666666667,0.99
125,0.9994666666666666,0.9892
126,0.9991166666666667,0.9906
127,0.9995166666666667,0.9904
128,0.9994833333333333,0.99
129,0.9995833333333334,0.989
130,0.9994666666666666,0.99
131,0.99965,0.99
132,0.9996,0.99
133,0.9995666666666667,0.9893
134,0.99965,0.9898
135,0.9997333333333334,0.9897
136,0.9997666666666667,0.9896
137,0.9997,0.9899
138,0.9997333333333334,0.9898
139,0.99965,0.9901
140,0.9997833333333334,0.9899
141,0.9997333333333334,0.99
142,0.9995833333333334,0.9892
143,0.9997833333333334,0.9903
144,0.9998333333333334,0.99
145,0.9996333333333334,0.9899
146,0.9997,0.9895
147,0.9997833333333334,0.9895
148,0.9998,0.9898
149,0.99985,0.9897
150,0.9999166666666667,0.9898
151,0.9997833333333334,0.9898
152,0.99975,0.9893
153,0.9998,0.9897
154,0.9997833333333334,0.9899
155,0.9998333333333334,0.9897
156,0.9996166666666667,0.9893
157,0.9998333333333334,0.9893
158,0.9998333333333334,0.9898
159,0.9999333333333333,0.9901
160,0.9999,0.9893
161,0.9999166666666667,0.9895
162,0.9998833333333333,0.9895
163,0.9998666666666667,0.9895
164,0.9998833333333333,0.9898
165,0.9999666666666667,0.9895
166,0.9998666666666667,0.9902
167,0.9999333333333333,0.9896
168,0.9999333333333333,0.9898
169,0.99995,0.9896
170,0.9999666666666667,0.9899
171,0.9999666666666667,0.9903
172,0.9999166666666667,0.9893
173,0.9999,0.9893
174,0.9999833333333333,0.9895
175,0.9999666666666667,0.99
176,0.9999166666666667,0.99
177,0.9998,0.9898
178,0.9999833333333333,0.9901
179,0.9999666666666667,0.99
180,0.9999666666666667,0.9895
181,0.9999833333333333,0.9898
182,0.99995,0.9893
