epoch,train,test
1,0.7404166666666666,0.7518
2,0.8788666666666667,0.8843
3,0.90355,0.907
4,0.9170333333333334,0.9173
5,0.9264,0.9354
6,0.9431166666666667,0.9472
7,0.9508,0.9557
8,0.9472166666666667,0.9552
9,0.9533333333333334,0.956
10,0.9607833333333333,0.9625
11,0.9607833333333333,0.9632
12,0.96305,0.9643
13,0.96525,0.9675
14,0.96205,0.9662
15,0.96675,0.967
16,0.9681166666666666,0.9715
17,0.9698833333333333,0.9741
18,0.9684166666666667,0.9709
19,0.9709333333333333,0.9726
20,0.9719333333333333,0.9754
21,0.9687833333333333,0.9701
22,0.9698333333333333,0.9704
23,0.9726833333333333,0.9734
24,0.9735,0.9737
25,0.9729,0.9731
26,0.97405,0.9748
27,0.9704666666666667,0.9712
28,0.9766333333333334,0.9771
29,0.9718833333333333,0.9718
30,0.9772166666666666,0.9777
31,0.9778,0.9793
32,0.9766,0.9775
33,0.97705,0.9772
34,0.9772,0.9777
35,0.9752333333333333,0.975
36,0.9773333333333334,0.9775
37,0.9790833333333333,0.9791
38,0.9794833333333334,0.9801
39,0.9797666666666667,0.9808
40,0.9787333333333333,0.9787
41,0.9788333333333333,0.9792
42,0.9791666666666666,0.9787
43,0.9805166666666667,0.9816
44,0.9818333333333333,0.9825
45,0.9787833333333333,0.9799
46,0.9738,0.9744
47,0.9800666666666666,0.9793
48,0.9797333333333333,0.9809
49,0.9820333333333333,0.9832
50,0.9813333333333333,0.981
51,0.9812833333333333,0.9821
52,0.9807833333333333,0.982
53,0.9796333333333334,0.9795
54,0.9811,0.9818
55,0.9785333333333334,0.981
56,0.98255,0.9809
57,0.9817333333333333,0.9819
58,0.9806,0.9795
59,0.9790333333333333,0.9786
60,0.9807,0.9806
61,0.9813166666666666,0.982
62,0.983,0.9807
63,0.9806833333333334,0.9793
64,0.9826833333333334,0.9825
65,0.98225,0.9824
66,0.9834,0.9826
67,0.9822,0.9819
68,0.98115,0.9806
69,0.98145,0.9797
70,0.9828833333333333,0.9833
71,0.9820333333333333,0.9811
72,0.9823833333333334,0.9814
73,0.9844833333333334,0.9837
74,0.9844833333333334,0.9837
75,0.9844166666666667,0.9825
76,0.9841833333333333,0.9829
77,0.9825333333333334,0.98
78,0.9837666666666667,0.9846
79,0.9834166666666667,0.9814
80,0.9838166666666667,0.9823
81,0.9847166666666667,0.9849
82,0.9832333333333333,0.9827
83,0.9843333333333333,0.9834
84,0.9827333333333333,0.9821
85,0.9846833333333334,0.9842
86,0.984,0.9816
87,0.9851666666666666,0.9825
88,0.9826833333333334,0.983
89,0.9833833333333334,0.9826
90,0.9847333333333333,0.9823
91,0.9850833333333333,0.9851
92,0.9846333333333334,0.9831
93,0.9856166666666667,0.9846
94,0.9846833333333334,0.9835
95,0.9848333333333333,0.9849
96,0.9840166666666667,0.9842
97,0.9857333333333334,0.9851
98,0.9830833333333333,0.9801
99,0.9843333333333333,0.9849
100,0.9836,0.9833
101,0.9837166666666667,0.9828
102,0.9841,0.9821
103,0.9845333333333334,0.9838
104,0.98585,0.9844
105,0.9867333333333334,0.9851
106,0.98625,0.9848
107,0.987,0.9856
108,0.9859,0.9853
109,0.98455,0.9831
110,0.98565,0.9836
111,0.9856333333333334,0.9836
112,0.9869166666666667,0.9857
113,0.9859666666666667,0.9842
114,0.98725,0.9859
115,0.985,0.9841
116,0.98695,0.9864
117,0.9867833333333333,0.986
118,0.9806333333333334,0.9798
119,0.98635,0.9852
120,0.9868,0.9859
121,0.9869333333333333,0.9847
122,0.9872333333333333,0.9863
123,0.9855666666666667,0.9838
124,0.9858333333333333,0.9823
125,0.9863166666666666,0.9844
126,0.98615,0.985
127,0.9871666666666666,0.9858
128,0.9876666666666667,0.9859
129,0.9866166666666667,0.9847
130,0.9874833333333334,0.9855
131,0.9866666666666667,0.9845
132,0.9872666666666666,0.9858
133,0.9871166666666666,0.9857
134,0.9872833333333333,0.9865
135,0.9878833333333333,0.9865
136,0.988,0.9866
137,0.9879,0.987
138,0.9881333333333333,0.9872
139,0.98725,0.985
140,0.98735,0.9864
141,0.9872333333333333,0.9858
142,0.9874833333333334,0.9863
143,0.9874666666666667,0.9854
144,0.98805,0.9871
145,0.9879333333333333,0.9858
146,0.9880666666666666,0.987
147,0.9884833333333334,0.9872
148,0.9882666666666666,0.987
149,0.9866166666666667,0.9852
150,0.9841,0.9816
151,0.9878166666666667,0.9869
152,0.9873833333333333,0.9866
153,0.98855,0.9867
154,0.98825,0.9871
155,0.9883333333333333,0.9867
156,0.9884333333333334,0.9871
