epoch,train,test
1,0.6636666666666666,0.6732
2,0.8867,0.8922
3,0.9091666666666667,0.9167
4,0.9316,0.9372
5,0.94345,0.948
6,0.95305,0.9592
7,0.9586,0.9631
8,0.96245,0.9666
9,0.9657333333333333,0.9702
10,0.9647,0.9691
11,0.96935,0.9734
12,0.9714333333333334,0.9743
13,0.9727166666666667,0.9768
14,0.9748166666666667,0.9762
15,0.9755166666666667,0.9755
16,0.97485,0.9778
17,0.9776333333333334,0.9796
18,0.9777,0.9782
19,0.9791166666666666,0.981
20,0.9789333333333333,0.9786
21,0.9801666666666666,0.9797
22,0.9778833333333333,0.9793
23,0.9814833333333334,0.9812
24,0.9813166666666666,0.9807
25,0.9819333333333333,0.9814
26,0.9828333333333333,0.983
27,0.9832833333333333,0.984
28,0.9828833333333333,0.9825
29,0.9834333333333334,0.9834
30,0.9835,0.9828
31,0.9835833333333334,0.9826
32,0.9844666666666667,0.9829
33,0.9845833333333334,0.9836
34,0.9846333333333334,0.9848
35,0.98545,0.9843
36,0.98545,0.9856
37,0.9858333333333333,0.9838
38,0.9851,0.9857
39,0.9849666666666667,0.9852
40,0.9863,0.985
41,0.9865666666666667,0.9842
42,0.9849166666666667,0.9845
43,0.9869166666666667,0.986
44,0.9861833333333333,0.9845
45,0.9867166666666667,0.9858
46,0.9865166666666667,0.9855
47,0.98595,0.985
48,0.9865333333333334,0.9851
49,0.9855166666666667,0.9842
50,0.9860833333333333,0.9841
51,0.9876166666666667,0.9854
52,0.987,0.9853
53,0.98695,0.986
54,0.9874166666666667,0.9864
55,0.9853166666666666,0.9848
56,0.9875333333333334,0.9862
57,0.9878666666666667,0.9861
58,0.9870666666666666,0.9872
59,0.9884833333333334,0.9864
60,0.98845,0.9867
61,0.9876666666666667,0.9856
62,0.9882166666666666,0.9872
63,0.98725,0.9853
64,0.9883166666666666,0.9871
65,0.9881,0.9872
66,0.9877666666666667,0.9861
67,0.9888666666666667,0.9878
68,0.9874166666666667,0.9861
69,0.9884833333333334,0.9864
70,0.9885666666666667,0.9877
71,0.9883,0.9873
72,0.9869,0.9862
73,0.98865,0.9869
74,0.9888166666666667,0.9872
75,0.9884666666666667,0.987
76,0.98875,0.9872
77,0.98985,0.987
78,0.9867666666666667,0.9846
79,0.9886,0.9873
80,0.98955,0.9882
81,0.9878166666666667,0.9857
82,0.98945,0.9871
83,0.9872333333333333,0.986
84,0.9876666666666667,0.9881
85,0.9894166666666667,0.9874
86,0.9896666666666667,0.9874
87,0.9893666666666666,0.9879
88,0.98875,0.987
89,0.9897666666666667,0.9873
90,0.9888333333333333,0.9858
91,0.9892,0.9876
92,0.9892833333333333,0.9861
93,0.9889333333333333,0.9872
94,0.9880666666666666,0.9865
95,0.9899666666666667,0.987
96,0.9862333333333333,0.9843
97,0.9901333333333333,0.9882
98,0.9884333333333334,0.9868
99,0.9894,0.9862
100,0.9847166666666667,0.9841
101,0.9905666666666667,0.9874
102,0.9885,0.9857
103,0.9903833333333333,0.988
104,0.9881666666666666,0.9856
105,0.9903166666666666,0.9869
106,0.989,0.986
107,0.9857333333333334,0.9842
108,0.9903666666666666,0.9883
109,0.9888166666666667,0.9869
110,0.99025,0.9878
111,0.9904833333333334,0.9872
112,0.9906166666666667,0.9877
113,0.99075,0.9882
114,0.9904166666666666,0.9875
115,0.98935,0.9872
116,0.9902,0.9867
117,0.9897833333333333,0.9874
118,0.99055,0.988
119,0.9912666666666666,0.9888
120,0.9903166666666666,0.9879
121,0.9902,0.9874
122,0.9894833333333334,0.9858
123,0.9915,0.9883
124,0.9915166666666667,0.9884
125,0.99035,0.9882
126,0.9881833333333333,0.9846
127,0.9910333333333333,0.9879
128,0.9823666666666667,0.9795
129,0.99,0.987
130,0.99065,0.9879
131,0.9912,0.9879
132,0.9893666666666666,0.9877
133,0.9892833333333333,0.9875
134,0.9908166666666667,0.9881
135,0.9913166666666666,0.989
136,0.9910833333333333,0.9882
137,0.9914166666666666,0.9878
138,0.9911166666666666,0.9881
139,0.98885,0.9866
140,0.99015,0.988
141,0.9907166666666667,0.9868
142,0.9842333333333333,0.9841
143,0.9909166666666667,0.9881
144,0.9907833333333333,0.988
145,0.9914333333333334,0.9892
146,0.9905166666666667,0.9884
147,0.9913,0.9873
148,0.99165,0.9894
149,0.9908166666666667,0.9883
150,0.9911166666666666,0.9882
151,0.9906833333333334,0.989
152,0.9912166666666666,0.9886
153,0.9902833333333333,0.9871
154,0.9886333333333334,0.9867
155,0.9910166666666667,0.9877
156,0.9915,0.9885
157,0.99065,0.9879
158,0.9871666666666666,0.9851
159,0.9904833333333334,0.9871
160,0.9893,0.9875
161,0.99135,0.9886
162,0.9906333333333334,0.9881
163,0.9906833333333334,0.9883
164,0.9906666666666667,0.9892
165,0.9884666666666667,0.9859
166,0.9903333333333333,0.9884
167,0.9911833333333333,0.9876
168,0.9914833333333334,0.9872
169,0.9898666666666667,0.9879
170,0.9916833333333334,0.9886
171,0.9925,0.9893
172,0.9908166666666667,0.9877
173,0.9919333333333333,0.9887
174,0.9913666666666666,0.9887
175,0.99145,0.9886
176,0.9907833333333333,0.988
177,0.9905666666666667,0.9868
178,0.9903,0.9869
179,0.99045,0.9874
180,0.9917333333333334,0.989
181,0.99045,0.9876
182,0.9893333333333333,0.9852
183,0.99205,0.9885
184,0.9918666666666667,0.9894
185,0.99075,0.9875
186,0.9919166666666667,0.9883
187,0.9893333333333333,0.9868
188,0.9920833333333333,0.9884
189,0.9919166666666667,0.988
190,0.98495,0.9824
191,0.9922833333333333,0.989
192,0.9819166666666667,0.9807
193,0.9914166666666666,0.9889
194,0.99015,0.9876
195,0.9919833333333333,0.9891
196,0.9926833333333334,0.9894
197,0.9926833333333334,0.9902
198,0.9912166666666666,0.9885
199,0.9919,0.989
200,0.9923166666666666,0.9892
201,0.9920333333333333,0.9882
202,0.9919166666666667,0.988
203,0.9907833333333333,0.9886
204,0.9922833333333333,0.988
205,0.9908,0.9874
206,0.9898666666666667,0.9867
207,0.9896166666666667,0.9872
208,0.9901833333333333,0.9884
209,0.99215,0.9876
210,0.9917,0.9879
211,0.9918333333333333,0.9887
212,0.9924333333333333,0.9883
213,0.9917166666666667,0.9879
214,0.9912833333333333,0.9884
215,0.98665,0.9833
216,0.9911333333333333,0.9882
217,0.992,0.9887
218,0.9923,0.9896
219,0.9927666666666667,0.9898
220,0.9919833333333333,0.9886
221,0.9913,0.9882
222,0.9929333333333333,0.9895
223,0.9929333333333333,0.9892
