epoch,train,test
1,0.10438333333333333,0.1033
2,0.26208333333333333,0.2648
3,0.43446666666666667,0.4392
4,0.6076333333333334,0.6114
5,0.6824166666666667,0.6837
6,0.71235,0.7217
7,0.7464,0.7587
8,0.79815,0.8076
9,0.82555,0.834
10,0.8454833333333334,0.8545
11,0.8623666666666666,0.8704
12,0.8683833333333333,0.8768
13,0.8774666666666666,0.8845
14,0.8824333333333333,0.8903
15,0.8861833333333333,0.8904
16,0.8888333333333334,0.897
17,0.8955833333333333,0.9029
18,0.89605,0.9046
19,0.9003166666666667,0.9091
20,0.9028,0.9113
21,0.90285,0.9106
22,0.9089833333333334,0.9153
23,0.9092,0.9148
24,0.9116166666666666,0.9182
25,0.9149,0.9226
26,0.9162666666666667,0.921
27,0.9203,0.9281
28,0.9233666666666667,0.9305
29,0.9227333333333333,0.9287
30,0.9237333333333333,0.9317
31,0.92755,0.935
32,0.9287666666666666,0.9337
33,0.9314,0.939
34,0.93335,0.9404
35,0.9329666666666667,0.9387
36,0.9363333333333334,0.9433
37,0.9379833333333333,0.9433
38,0.9394333333333333,0.9464
39,0.9391166666666667,0.9453
40,0.9423833333333334,0.9491
41,0.9433,0.9497
42,0.9435333333333333,0.95
43,0.94605,0.953
44,0.9469666666666666,0.9521
45,0.94925,0.9542
46,0.9491166666666667,0.9526
47,0.9488166666666666,0.9538
48,0.9510666666666666,0.9548
49,0.9521333333333334,0.9562
50,0.9535333333333333,0.9572
51,0.9522166666666667,0.9559
52,0.9554333333333334,0.9602
53,0.9560166666666666,0.9609
54,0.9564666666666667,0.961
55,0.9553166666666667,0.9597
56,0.9588,0.9631
57,0.95895,0.963
58,0.9599,0.9655
59,0.9599666666666666,0.9636
60,0.9601666666666666,0.9651
61,0.9619666666666666,0.9665
62,0.9624,0.9673
63,0.9627333333333333,0.9672
64,0.9635166666666667,0.9691
65,0.9649166666666666,0.9703
66,0.9644333333333334,0.9682
67,0.9659166666666666,0.9702
68,0.9662333333333334,0.9715
69,0.9661833333333333,0.9696
70,0.9656166666666667,0.969
71,0.9665666666666667,0.9701
72,0.96775,0.9718
73,0.9664166666666667,0.9703
74,0.9684833333333334,0.9724
75,0.9693333333333334,0.9721
76,0.9694833333333334,0.9729
77,0.9696833333333333,0.9728
78,0.9691,0.9739
79,0.9692166666666666,0.9725
80,0.9708666666666667,0.9733
81,0.9712333333333333,0.9739
82,0.9711166666666666,0.9733
83,0.97165,0.9746
84,0.9722333333333333,0.9748
85,0.97165,0.9741
86,0.9717,0.9741
87,0.9727666666666667,0.9748
88,0.97275,0.9735
89,0.97365,0.975
90,0.9716166666666667,0.9743
91,0.9740833333333333,0.9758
92,0.9742333333333333,0.9763
93,0.9739166666666667,0.975
94,0.97415,0.9756
95,0.97475,0.976
96,0.975,0.9752
97,0.9751833333333333,0.9767
98,0.9747166666666667,0.9761
99,0.9745833333333334,0.9755
100,0.9762333333333333,0.9773
101,0.9753833333333334,0.9773
102,0.97625,0.9774
103,0.9765,0.9768
104,0.9766666666666667,0.9767
105,0.9768833333333333,0.9785
106,0.9768166666666667,0.9768
107,0.9773833333333334,0.9778
108,0.9765166666666667,0.9765
109,0.97755,0.978
110,0.9774166666666667,0.9778
111,0.9769,0.9778
112,0.9779166666666667,0.9778
113,0.9780666666666666,0.9791
