epoch,train,test
1,0.10455,0.1034
2,0.2643,0.2671
3,0.43533333333333335,0.4384
4,0.6061833333333333,0.6112
5,0.6817,0.6824
6,0.7108,0.7191
7,0.7448666666666667,0.7575
8,0.7969166666666667,0.8083
9,0.8238166666666666,0.8331
10,0.8459333333333333,0.8547
11,0.8624166666666667,0.8701
12,0.8684,0.8764
13,0.8763666666666666,0.8833
14,0.88225,0.8889
15,0.8862166666666667,0.8904
16,0.8881833333333333,0.896
17,0.8953333333333333,0.9032
18,0.8964166666666666,0.904
19,0.9002333333333333,0.9078
20,0.90295,0.9111
21,0.9025833333333333,0.9099
22,0.9085,0.9152
23,0.9094666666666666,0.9161
24,0.9117,0.918
25,0.9140166666666667,0.9223
26,0.9154833333333333,0.9212
27,0.919,0.927
28,0.92215,0.9294
29,0.9219666666666667,0.9292
30,0.9227666666666666,0.9307
31,0.9266166666666666,0.9339
32,0.9274,0.932
33,0.92985,0.938
34,0.9318833333333333,0.9389
35,0.9320166666666667,0.9391
36,0.9355833333333333,0.9419
37,0.9368,0.9418
38,0.9378,0.9452
39,0.9372166666666667,0.9439
40,0.9409833333333333,0.9469
41,0.9422666666666667,0.9473
42,0.94255,0.949
43,0.9448333333333333,0.9507
44,0.9456166666666667,0.951
45,0.94765,0.9527
46,0.9479333333333333,0.9521
47,0.9470333333333333,0.9525
48,0.9501166666666667,0.9542
49,0.9499166666666666,0.9528
50,0.9523666666666667,0.9563
51,0.9509,0.9547
52,0.9540666666666666,0.9596
53,0.95495,0.9595
54,0.95455,0.9585
55,0.9551333333333333,0.9604
56,0.9579333333333333,0.9616
57,0.9576,0.9615
58,0.95805,0.9639
59,0.9583,0.9614
60,0.9592833333333334,0.9638
61,0.9611833333333333,0.9657
62,0.96135,0.9653
63,0.9615666666666667,0.9654
64,0.9620333333333333,0.9677
65,0.96375,0.9689
66,0.96355,0.9672
67,0.96425,0.9691
68,0.9654,0.9699
69,0.96475,0.968
70,0.96435,0.969
71,0.9652666666666667,0.9688
72,0.9665333333333334,0.9702
73,0.9654,0.9686
74,0.9667333333333333,0.9713
75,0.9676833333333333,0.9722
76,0.9677666666666667,0.9722
77,0.968,0.9711
78,0.9680166666666666,0.9725
79,0.9680166666666666,0.9721
80,0.9695833333333334,0.9722
81,0.9692,0.9731
82,0.9697333333333333,0.9726
83,0.9704333333333334,0.9737
84,0.97105,0.9737
85,0.9705,0.9739
86,0.9702333333333333,0.9728
87,0.97145,0.9747
88,0.9711666666666666,0.9738
89,0.9726166666666667,0.9744
90,0.97145,0.9746
91,0.97265,0.9754
