epoch,accuracy_train,accuracy_test,loss_train,loss_test,precision_train,precision_test,recall_train,recall_test,f1_score_train,f1_score_test
1,0.1831,0.1811,2.2180416584014893,2.2156991958618164,0.19062141672166213,0.17896868454383694,0.26157142857142857,0.25871428571428573,0.16882115173104198,0.16532114395638584
2,0.21264,0.2245,2.1738288402557373,2.1657180786132812,0.2289625009261622,0.28460200893424853,0.21264,0.24944444444444444,0.1631101218643039,0.1946398591831859
3,0.35948,0.3608,1.7470144033432007,1.746974229812622,0.3596500818894712,0.3553375370743417,0.35948,0.3608,0.33611419133628406,0.3357584033486763
4,0.38394,0.3807,1.7190042734146118,1.7253652811050415,0.3954981068239046,0.39469747563824087,0.38394,0.3807,0.3687346430691981,0.36602485019562914
5,0.42464,0.4249,1.5761210918426514,1.578108787536621,0.4486495409682781,0.45183057873279786,0.42464,0.4249,0.4045360805889296,0.406595740440518
6,0.46478,0.4628,1.4899933338165283,1.497675895690918,0.4937706227756626,0.49634162278031163,0.46478,0.4628,0.4498274952326806,0.4480661052191217
7,0.4466,0.4455,1.4960857629776,1.5080140829086304,0.5095192631200898,0.507849060884844,0.4466,0.4455,0.42867124375059573,0.42683654763906004
8,0.44978,0.4452,1.5015851259231567,1.5177816152572632,0.5309420412825554,0.5246442212500322,0.44978,0.4452,0.42635034872854755,0.422205688888656
9,0.51274,0.5085,1.363601565361023,1.3877516984939575,0.5466662698964955,0.5428198031547203,0.51274,0.5085,0.49838653298579333,0.49250366832812786
10,0.53886,0.5271,1.300634503364563,1.336974859237671,0.5995205547364483,0.5863228423498156,0.53886,0.5271,0.5399245851009081,0.5277306738504344
11,0.55832,0.5399,1.2381750345230103,1.2805826663970947,0.6051593829598316,0.5827644774433698,0.55832,0.5399,0.5555557225888638,0.5357590660631406
12,0.605,0.5877,1.1185592412948608,1.170116662979126,0.621220090252947,0.6045015166424371,0.605,0.5877,0.604277828025564,0.5857655855048389
13,0.60322,0.5855,1.1198877096176147,1.1820127964019775,0.6225491332156252,0.6050313370287093,0.60322,0.5855,0.5876678140213583,0.5684043497138195
14,0.60972,0.5838,1.1308461427688599,1.1977766752243042,0.6413874304873236,0.6108113391251186,0.60972,0.5838,0.5955976931391251,0.5679391162875267
15,0.65392,0.6198,0.9953914284706116,1.0754872560501099,0.6694361438725838,0.6332096132504834,0.65392,0.6198,0.6527225535756306,0.6180156113007805
16,0.6783,0.6408,0.9304538369178772,1.0364890098571777,0.6900969776883626,0.6533108858661614,0.6783,0.6408,0.6778444339155014,0.6393725089211122
17,0.694,0.6503,0.8857599496841431,0.994903028011322,0.7058667090723012,0.6616493973419221,0.694,0.6503,0.6963158755980569,0.6521533317455479
18,0.65838,0.6199,0.9791833758354187,1.0997469425201416,0.70315170212395,0.6635621014552389,0.65838,0.6199,0.6635876528377391,0.6249583713823961
19,0.66558,0.6169,0.9435220956802368,1.0885379314422607,0.722663119757396,0.6775072235462336,0.66558,0.6169,0.6687123299328365,0.6187133279894967
20,0.71942,0.6696,0.8079865574836731,0.9602465033531189,0.7274117334399,0.6749739375490137,0.71942,0.6696,0.7100643407969273,0.658033632011288
21,0.68106,0.6291,0.9293139576911926,1.1036455631256104,0.7158266351837618,0.6671852476004647,0.68106,0.6291,0.6756657418286213,0.6245393229853187
22,0.68538,0.632,0.8967307806015015,1.066414713859558,0.750184379348304,0.692816026815693,0.68538,0.632,0.6729879889430691,0.6183191886824191
23,0.74652,0.6732,0.7289407849311829,0.9493409395217896,0.7721339147675782,0.7019131502744154,0.74652,0.6732,0.7491323024243953,0.6758094978219913
24,0.73502,0.6611,0.7598863244056702,0.9955087900161743,0.7713827371808385,0.7019039783248959,0.73502,0.6611,0.7410332686362905,0.6677864303390163
25,0.70928,0.6458,0.8468625545501709,1.0904080867767334,0.7444557841441118,0.6855093320016743,0.70928,0.6458,0.689279370449637,0.6248679428375054
26,0.78254,0.6942,0.6426807641983032,0.9092444181442261,0.785408216550485,0.6971293917229484,0.78254,0.6942,0.7803274550558374,0.6912621258851391
27,0.77938,0.6836,0.6532365083694458,0.9407229423522949,0.8026017271792509,0.7083365743194532,0.77938,0.6836,0.7769742136266916,0.6795209454027801
28,0.78748,0.6844,0.6010067462921143,0.9267212152481079,0.8236832195058368,0.7217255753642681,0.78748,0.6844,0.79232319089785,0.690199169026065
29,0.7977,0.6929,0.5962923169136047,0.921245813369751,0.8116308163620067,0.7104502819217037,0.7977,0.6929,0.797813156884071,0.6929045874856061
30,0.80174,0.6963,0.5725096464157104,0.9356652498245239,0.8138579773834465,0.7076694036408359,0.80174,0.6963,0.7948096222220759,0.6875323593481171
31,0.81788,0.7022,0.5360934734344482,0.9301422834396362,0.8246061303339318,0.7064738577820399,0.81788,0.7022,0.8146666836087603,0.6971437110188693
32,0.76084,0.6501,0.69701087474823,1.1339595317840576,0.8149288311876903,0.713388076105997,0.76084,0.6501,0.7641401040680336,0.6531626213575162
33,0.7673,0.6545,0.6939094662666321,1.1303504705429077,0.8160030592271206,0.7047416120235823,0.7673,0.6545,0.768443215469871,0.6529481486817326
34,0.84652,0.7009,0.45257675647735596,0.931999683380127,0.8585861038111471,0.7195490230168099,0.84652,0.7009,0.8469750919078161,0.7020530564318557
35,0.81722,0.687,0.5125081539154053,1.0392944812774658,0.8559515171232094,0.7232701443174736,0.81722,0.687,0.8127429184602215,0.6821902870061671
36,0.80924,0.6788,0.5484006404876709,1.1157407760620117,0.8414896465234744,0.7207081116399918,0.80924,0.6788,0.8058215820013749,0.6755289834746789
37,0.844,0.6857,0.4321267306804657,1.0356453657150269,0.8705511052436151,0.7228712447043175,0.844,0.6857,0.8433204600494819,0.685994458277157
38,0.90984,0.7208,0.2951740324497223,0.9080848693847656,0.9112629177796394,0.7242794622539434,0.90984,0.7208,0.9099144931744769,0.7213782039583382
39,0.9235,0.7299,0.25568586587905884,0.9214829802513123,0.9235493639803163,0.7303538364426722,0.9235,0.7299,0.9234462688706836,0.7300170687233942
40,0.92702,0.7311,0.24455814063549042,0.939827024936676,0.926866896938465,0.7312053613763658,0.92702,0.7311,0.9269116313030329,0.7310060217570943
41,0.9299,0.7315,0.23641042411327362,0.9553028345108032,0.9299358707280705,0.7325804845157942,0.9299,0.7315,0.9298982826288843,0.7318443571663418
42,0.93246,0.7295,0.2304612547159195,0.9637682437896729,0.9323454367777867,0.7289705675150442,0.93246,0.7295,0.9322791504605685,0.7289654310058814
43,0.935,0.7291,0.22407923638820648,0.9775069355964661,0.9350442012788657,0.7298455671376564,0.935,0.7291,0.9349861446407302,0.729174621224637
44,0.93676,0.7312,0.2191442847251892,0.9855492115020752,0.9366866584702763,0.7310707925587264,0.93676,0.7312,0.9366700180054264,0.7309839179048974
45,0.93868,0.7303,0.21332766115665436,0.9917657375335693,0.9386056471467837,0.7303968622366019,0.93868,0.7303,0.9386180983831757,0.7301834766261314
46,0.93988,0.7305,0.20982377231121063,1.0028643608093262,0.939743874158463,0.7300158518363975,0.93988,0.7305,0.9397534198241698,0.7300326361422903
47,0.94288,0.7283,0.20454737544059753,1.0099440813064575,0.9428825642678893,0.7285652455854443,0.94288,0.7283,0.9428531459752729,0.7282908319012411
48,0.94334,0.7298,0.20111660659313202,1.0161601305007935,0.9431884202882577,0.7289701200328105,0.94334,0.7298,0.943211198590355,0.7291214931068579
49,0.94572,0.7291,0.19684810936450958,1.0246087312698364,0.9457847949097841,0.7296721887916737,0.94572,0.7291,0.9457149515760275,0.7290753918059812
50,0.94694,0.7264,0.19284407794475555,1.0330742597579956,0.9471425203612284,0.7278919732366558,0.94694,0.7264,0.9469994041210419,0.7269416941780108
51,0.94836,0.7279,0.18866446614265442,1.0382963418960571,0.9483008432075752,0.7273936072717946,0.94836,0.7279,0.9483060539010483,0.7275055768514401
52,0.94896,0.7296,0.1862560212612152,1.0475795269012451,0.9490725956271662,0.7302275350772522,0.94896,0.7296,0.9489362225956982,0.729520321875081
53,0.95124,0.7303,0.18144364655017853,1.0525412559509277,0.9512168021563714,0.7304301733953132,0.95124,0.7303,0.9512047011412351,0.7300733267884151
54,0.9534,0.7266,0.1776103526353836,1.058562159538269,0.9534436568053295,0.7272233504587183,0.9534,0.7266,0.9534159396319326,0.7267606551807936
55,0.95452,0.7283,0.17397281527519226,1.0633958578109741,0.954586829352496,0.7287084675935532,0.95452,0.7283,0.9545426705060147,0.7283321767672951
56,0.95538,0.7285,0.1710340976715088,1.0766804218292236,0.9553601724536454,0.7282070854611342,0.95538,0.7285,0.955356337169295,0.7281826085077642
57,0.95706,0.727,0.16761203110218048,1.079912543296814,0.9571035578715119,0.7275331847897747,0.95706,0.727,0.9570422219436396,0.7270896186972071
58,0.95818,0.7284,0.16428063809871674,1.088379979133606,0.9582069768831181,0.7288127458773682,0.95818,0.7284,0.9581763157664913,0.7283512797797211
59,0.95956,0.7293,0.16100089251995087,1.0912333726882935,0.959598605775066,0.7300498160399289,0.95956,0.7293,0.9595719764483466,0.7294975999163135
60,0.96082,0.7276,0.1578979641199112,1.1006600856781006,0.9608759776704944,0.7284404622659338,0.96082,0.7276,0.9608314148161324,0.7279117907460383
61,0.96212,0.7272,0.15482521057128906,1.1097224950790405,0.9620918133174385,0.7276983107624295,0.96212,0.7272,0.9621012022313394,0.7272874514806368
62,0.96326,0.7278,0.151945561170578,1.1190775632858276,0.9633545722379457,0.7289554843623879,0.96326,0.7278,0.9632844134327548,0.7280953203155849
63,0.96394,0.7262,0.14864255487918854,1.1242125034332275,0.9639192912607761,0.7264453083685329,0.96394,0.7262,0.9639245904631509,0.7261364135380193
64,0.9651,0.726,0.1462870091199875,1.1289600133895874,0.9650351129740542,0.7256852003622251,0.9651,0.726,0.9650433850115524,0.7256713597929162
65,0.96466,0.7269,0.14539295434951782,1.1471890211105347,0.9648422451899095,0.7282946156065396,0.96466,0.7269,0.9646907048004018,0.7271208546858469
66,0.96698,0.7249,0.14085832238197327,1.1491657495498657,0.9669523078777623,0.7251779748817725,0.96698,0.7249,0.9669497842586328,0.7247932098215341
67,0.96854,0.7253,0.1375168263912201,1.151092290878296,0.9684954859506176,0.7254744813164231,0.96854,0.7253,0.9685015540888005,0.7251680804105642
68,0.9689,0.7264,0.13533836603164673,1.161231279373169,0.9688822465345361,0.7265082635516487,0.9689,0.7264,0.9688699902049305,0.7262495107725581
69,0.96938,0.7264,0.13343992829322815,1.17069673538208,0.9693787075103492,0.7271361392221063,0.96938,0.7264,0.9693495520138659,0.7264630607211435
70,0.97126,0.7258,0.13005830347537994,1.1771893501281738,0.9712085914204628,0.7253038466409144,0.97126,0.7258,0.971224778677546,0.7253967374440258
71,0.97142,0.7242,0.1280713528394699,1.1866786479949951,0.97143041262583,0.7247773268155617,0.97142,0.7242,0.9714161197725704,0.7242730953492924
