epoch,accuracy_train,accuracy_test,loss_train,loss_test,precision_train,precision_test,recall_train,recall_test,f1_score_train,f1_score_test
1,0.21304,0.2156,2.239384412765503,2.2377331256866455,0.23883905224683494,0.2460128566291006,0.2663,0.2695,0.19788200158188118,0.19972949606275345
2,0.3029,0.3079,1.9301704168319702,1.92312753200531,0.29169229677417896,0.3464943976409312,0.3029,0.3079,0.2575932485035458,0.26101761276497737
3,0.34372,0.3502,1.7931418418884277,1.7820011377334595,0.3338250046682835,0.3380656981863212,0.34372,0.3502,0.3074793921441582,0.31269340983173904
4,0.32702,0.3288,1.8541789054870605,1.854718565940857,0.37435430466141734,0.36832424443214207,0.32702,0.3288,0.28428770573859,0.2856576656597943
5,0.38768,0.3897,1.7554208040237427,1.7503949403762817,0.42957022743723816,0.42496734118816964,0.38768,0.3897,0.38291460910618863,0.3827790530433875
6,0.44878,0.4505,1.52931809425354,1.536669135093689,0.48258008425986,0.4850065283553956,0.44878,0.4505,0.44173734079679916,0.44321414656783037
7,0.50232,0.5038,1.3800361156463623,1.390701413154602,0.50355789209202,0.500728778835258,0.50232,0.5038,0.4901490935202018,0.48910909358768395
8,0.52418,0.5193,1.336875319480896,1.3504414558410645,0.5181502009275741,0.5117878820115231,0.52418,0.5193,0.5121280785875457,0.5064649285206299
9,0.53898,0.5282,1.291157841682434,1.309462308883667,0.5588509955779841,0.5491308189882662,0.53898,0.5282,0.5351708305920304,0.5251702397251948
10,0.53176,0.521,1.3153088092803955,1.3423093557357788,0.5881852039857857,0.5745397991268671,0.53176,0.521,0.536908616317329,0.5258161991823918
11,0.5664,0.557,1.2330447435379028,1.2619017362594604,0.5951333871258386,0.5814173584704284,0.5664,0.557,0.5659733342000104,0.5566367543541227
12,0.54254,0.5322,1.2617188692092896,1.3034471273422241,0.603952444673888,0.6015330689619992,0.54254,0.5322,0.5306649105837775,0.5217618725623697
13,0.61838,0.5948,1.0877093076705933,1.1462801694869995,0.6425767918389402,0.6184500813118852,0.61838,0.5948,0.6196792933052908,0.5954209408272989
14,0.58684,0.569,1.1651561260223389,1.2242659330368042,0.6395227483127833,0.6209837586021083,0.58684,0.569,0.5795565449810675,0.5622446017478827
15,0.63908,0.6125,1.0223207473754883,1.0971689224243164,0.6532975118990281,0.6265810316335371,0.63908,0.6125,0.6250119669536567,0.5969840503463095
16,0.65906,0.6252,0.9785967469215393,1.063746690750122,0.6774619496549531,0.6428998450968281,0.65906,0.6252,0.657222864882118,0.6215794711647089
17,0.67516,0.6438,0.9377127289772034,1.030600905418396,0.6808983980759384,0.6489770782298898,0.67516,0.6438,0.6680673205806628,0.6360460044210222
18,0.64688,0.6119,1.0167807340621948,1.1311383247375488,0.6894604171113964,0.6580348883762875,0.64688,0.6119,0.6485199724395446,0.6136914833588689
19,0.66238,0.6286,0.9571956992149353,1.081383228302002,0.7119302463913533,0.6775728692827687,0.66238,0.6286,0.6486138770940038,0.6141863673915908
20,0.71678,0.6682,0.8136990070343018,0.9601290822029114,0.7324687464712755,0.6828502904654837,0.71678,0.6682,0.7131265810147408,0.664125103564155
21,0.7048,0.6575,0.8475061058998108,1.000816822052002,0.7307355635507893,0.6829221810178411,0.7048,0.6575,0.6998165235969043,0.6527980725797725
22,0.74162,0.6777,0.7459805607795715,0.9254896640777588,0.756782754158715,0.6927009880330927,0.74162,0.6777,0.7401702930284758,0.6753310148980687
23,0.74016,0.6719,0.7584251761436462,0.9620551466941833,0.775352173480725,0.7084049707048847,0.74016,0.6719,0.7429864421658012,0.6740471791848824
24,0.742,0.6726,0.7288424968719482,0.9528350830078125,0.7744372163470286,0.707008682128117,0.742,0.6726,0.7447386767347061,0.6752601048564197
25,0.79082,0.7079,0.6292716264724731,0.8649742007255554,0.8009008471882612,0.7182645397276352,0.79082,0.7079,0.7913064344706252,0.7082564285772329
26,0.76554,0.6806,0.6725053191184998,0.9217563271522522,0.8039427383176236,0.7206875621972402,0.76554,0.6806,0.7698342514705673,0.6864664473577393
27,0.7909,0.7006,0.6178020238876343,0.8927505016326904,0.804021672095556,0.7162103195395112,0.7909,0.7006,0.7893647270356775,0.6990116409331009
28,0.79682,0.6965,0.5912805795669556,0.8933654427528381,0.8158079043490003,0.719851842467094,0.79682,0.6965,0.7976240911834092,0.6973387380147705
29,0.81242,0.7032,0.5419073700904846,0.8853772282600403,0.8235918339387804,0.7150778419358825,0.81242,0.7032,0.8098886869487432,0.6998287989528676
30,0.77608,0.6756,0.6519480347633362,1.0066417455673218,0.8070978632957899,0.7100395466175143,0.77608,0.6756,0.7669677095045202,0.6634336834503541
31,0.82994,0.7152,0.49147555232048035,0.8917092680931091,0.8419442339495405,0.731592738642695,0.82994,0.7152,0.8282530132531548,0.7135238360609943
32,0.79524,0.6777,0.6035110354423523,1.0236332416534424,0.8244429952535115,0.718922023240478,0.79524,0.6777,0.8002028000970827,0.6863631101370211
33,0.84158,0.7072,0.45556074380874634,0.9094262719154358,0.8537180191180148,0.7207067729829917,0.84158,0.7072,0.8412522736821763,0.7054959572376549
34,0.83806,0.7034,0.4552273750305176,0.937365710735321,0.8590914135784765,0.7269416148020008,0.83806,0.7034,0.8360928936353715,0.7000169298522185
35,0.8891,0.7215,0.3391350507736206,0.8790910243988037,0.8913944726915654,0.7251518603486362,0.8891,0.7215,0.889081526071053,0.7208646299794709
36,0.88724,0.7193,0.33918994665145874,0.9135511517524719,0.895537880385311,0.7322233530239685,0.88724,0.7193,0.8883453568521551,0.7205917538676884
37,0.87334,0.7088,0.3681356608867645,0.9602416157722473,0.8828238388825752,0.7202769569098038,0.87334,0.7088,0.8698134409582915,0.7023861118810323
38,0.90284,0.7185,0.30125945806503296,0.9272037148475647,0.9100156562774986,0.7350650422822563,0.90284,0.7185,0.9040563387511077,0.7215249322628109
39,0.9392,0.7394,0.21686436235904694,0.8785427808761597,0.9393181862826007,0.7397368918590319,0.9392,0.7394,0.9392467420120265,0.739448637901331
40,0.94208,0.7387,0.20558029413223267,0.8976053595542908,0.9422794895496889,0.7396943585046369,0.94208,0.7387,0.9421011655316051,0.7388967119718071
41,0.9452,0.7387,0.19705592095851898,0.912234365940094,0.9453528994968851,0.7396244419513132,0.9452,0.7387,0.9452450673905337,0.7389742496413311
42,0.94654,0.7397,0.1904490441083908,0.9254843592643738,0.9465138707811559,0.7397682645703675,0.94654,0.7397,0.9465128525896819,0.7396613183565053
43,0.94884,0.7383,0.18536660075187683,0.9365870356559753,0.9488723345974367,0.7390746101393691,0.94884,0.7383,0.9487853113155607,0.7382665393806722
44,0.95028,0.7375,0.1799158751964569,0.9449486136436462,0.9502495611254401,0.7380905084963205,0.95028,0.7375,0.9502480363491264,0.737577739158016
45,0.95174,0.7368,0.17552128434181213,0.9537235498428345,0.9517523883678433,0.7370542425540223,0.95174,0.7368,0.9517265296144337,0.7368346953383834
46,0.95392,0.7357,0.1709693819284439,0.9584714770317078,0.9539577706317391,0.7370778185125105,0.95392,0.7357,0.9539188316026934,0.7361957340937796
47,0.95512,0.7352,0.16640225052833557,0.9692462086677551,0.9550939595661738,0.735746446583338,0.95512,0.7352,0.9550871040562625,0.7353634534221262
48,0.95652,0.7359,0.1624320149421692,0.9774041175842285,0.9565341948033698,0.736615179376159,0.95652,0.7359,0.9564919135739112,0.7360473069552389
49,0.9578,0.7353,0.15830446779727936,0.9828795194625854,0.9577371365780971,0.73551378605141,0.9578,0.7353,0.9577546098059693,0.7352927966194176
50,0.95976,0.7337,0.15457069873809814,0.9910916090011597,0.9597918150980815,0.7348159410979097,0.95976,0.7337,0.9597646045006589,0.7340954115141259
51,0.96068,0.7344,0.1506478488445282,0.9986766576766968,0.9606688993600715,0.7351431066547489,0.96068,0.7344,0.9606559747636009,0.7345914109514858
52,0.9622,0.7336,0.14708802103996277,1.006042718887329,0.962213186405458,0.7339732273572226,0.9622,0.7336,0.9621806246665177,0.7336880897221747
53,0.96358,0.7327,0.14343620836734772,1.013607382774353,0.963652539576996,0.7340615045067304,0.96358,0.7327,0.9636080945535295,0.7332632976963681
54,0.96458,0.7345,0.14020562171936035,1.0241711139678955,0.9647010408276129,0.7361790070095205,0.96458,0.7345,0.9645800167227139,0.7348447712362848
55,0.96574,0.7332,0.13677284121513367,1.031782627105713,0.9657531133679707,0.7338686003726789,0.96574,0.7332,0.9657176767898599,0.7334375280932606
56,0.9676,0.7317,0.13320322334766388,1.0352040529251099,0.9675619140978066,0.7318790721103597,0.9676,0.7317,0.9675600182341674,0.7317127107908694
57,0.96896,0.7315,0.1294974535703659,1.044650673866272,0.9689610306528571,0.732405601520159,0.96896,0.7315,0.968952118312993,0.7317613019196285
58,0.96916,0.7337,0.12711100280284882,1.0513383150100708,0.9692435651078519,0.7350975056563762,0.96916,0.7337,0.9691452457202936,0.7340062561479139
59,0.9714,0.7324,0.1230897456407547,1.0586752891540527,0.9714169162685529,0.7336215868759759,0.9714,0.7324,0.9714004905218031,0.7328838957645422
60,0.97198,0.7325,0.12015952914953232,1.0676287412643433,0.9719663987959039,0.733370014050425,0.97198,0.7325,0.9719580579714754,0.7327490575692018
61,0.97316,0.732,0.11716398596763611,1.0787566900253296,0.9731554713122377,0.7330253576613245,0.97316,0.732,0.9731481571094966,0.7323546149900567
62,0.97438,0.7317,0.11411843448877335,1.0847923755645752,0.9743967971180357,0.7326306728582592,0.97438,0.7317,0.9743803851314612,0.7319256657690688
63,0.97568,0.7305,0.11108879745006561,1.0904302597045898,0.9757348389761203,0.732247565992978,0.97568,0.7305,0.9756963286492715,0.731173333027502
64,0.97652,0.7307,0.10845762491226196,1.0988740921020508,0.9765808862404117,0.7320649248906578,0.97652,0.7307,0.9765224419779396,0.7310586723781555
65,0.97722,0.7319,0.10517721623182297,1.108400821685791,0.9772364446605643,0.7334462614521223,0.97722,0.7319,0.9772160132762928,0.7323801550113109
66,0.97878,0.7301,0.10247316211462021,1.1165659427642822,0.9787756586878018,0.730524680188853,0.97878,0.7301,0.9787723505761381,0.7301239486960711
67,0.97922,0.7305,0.09956631809473038,1.1251951456069946,0.979220293861141,0.7315130568867003,0.97922,0.7305,0.9792175786369751,0.7308666987861692
68,0.98024,0.7292,0.09713885933160782,1.1313949823379517,0.9802664056637158,0.7306799177625842,0.98024,0.7292,0.9802504079606024,0.7297294370558477
69,0.98136,0.7313,0.09457553923130035,1.1389124393463135,0.9813862228143622,0.732420985074228,0.98136,0.7313,0.9813556042184279,0.7315302727215878
70,0.98202,0.7295,0.09206276386976242,1.1486351490020752,0.982031722943072,0.7308545391854444,0.98202,0.7295,0.9820136598024239,0.7299151660032891
71,0.98276,0.7298,0.08957569301128387,1.1571630239486694,0.9827860497984205,0.7312905686905287,0.98276,0.7298,0.9827680569128364,0.7304055357622621
72,0.9837,0.7291,0.08679123222827911,1.1666674613952637,0.9837145909883884,0.7305958555427765,0.9837,0.7291,0.9837034157714591,0.7296560966454024
73,0.98424,0.7284,0.0851459875702858,1.1778053045272827,0.9843045474043504,0.7302789337441018,0.98424,0.7284,0.9842427176441616,0.7289417319301076
74,0.98588,0.7286,0.08217522501945496,1.1815333366394043,0.9858974819921309,0.7304082729505642,0.98588,0.7286,0.9858837443817887,0.7292886874304514
75,0.98638,0.7286,0.0800861120223999,1.1909446716308594,0.9864105582419077,0.7303747910646539,0.98638,0.7286,0.9863827412051986,0.7291522819757079
76,0.98712,0.7288,0.07764267921447754,1.1994942426681519,0.9871223718296991,0.7302274259034335,0.98712,0.7288,0.9871189705532246,0.7293569960805922
77,0.98758,0.729,0.07550857216119766,1.2107588052749634,0.9875984129027456,0.7306665617282903,0.98758,0.729,0.9875849790897293,0.7295931604774676
78,0.98882,0.7275,0.07354912906885147,1.216928482055664,0.9888175471420048,0.7282259075664401,0.98882,0.7275,0.988814163346202,0.72757164138067
79,0.98892,0.7289,0.07119609415531158,1.224762201309204,0.9889208905020013,0.7299173532235343,0.98892,0.7289,0.988919649781775,0.7292312189485051
80,0.98988,0.7284,0.06897355616092682,1.2311888933181763,0.9898752165286595,0.7290816500547068,0.98988,0.7284,0.9898766884032061,0.728626602580072
81,0.99014,0.7282,0.0670841634273529,1.240999460220337,0.99015504885197,0.7299931782392322,0.99014,0.7282,0.9901433806261071,0.7288489825740305
82,0.99048,0.728,0.06546662747859955,1.2533745765686035,0.9905179071354816,0.7301027460161944,0.99048,0.728,0.9904835300127681,0.7285861056974301
83,0.99134,0.7281,0.06344880163669586,1.2605938911437988,0.9913535634022397,0.730059469187365,0.99134,0.7281,0.9913425414982608,0.728760118372703
84,0.99196,0.7277,0.061260469257831573,1.2698495388031006,0.9919658260176366,0.7295201818864901,0.99196,0.7277,0.9919606068578208,0.7283377940190664
85,0.9924,0.7281,0.0599844828248024,1.2777608633041382,0.992406507366578,0.7298061882964072,0.9924,0.7281,0.9924014070947822,0.7286631927904116
86,0.9921,0.7267,0.058624617755413055,1.2840059995651245,0.9921085035701537,0.7277189989169803,0.9921,0.7267,0.9920984584963523,0.7270658335164961
87,0.99294,0.7277,0.055944569408893585,1.2961190938949585,0.9929466075544985,0.729250959274231,0.99294,0.7277,0.9929404571797006,0.7282849426184954
88,0.99374,0.7274,0.054490577429533005,1.3045039176940918,0.9937424866656334,0.7289849114435805,0.99374,0.7274,0.9937398216387439,0.7279346872553694
89,0.99402,0.7268,0.05294875055551529,1.3113486766815186,0.994019048642985,0.7275796332461366,0.99402,0.7268,0.9940190481453537,0.7270922062215526
90,0.99396,0.7267,0.051125165075063705,1.3208234310150146,0.9939594106813193,0.7277853716792523,0.99396,0.7267,0.9939575294171198,0.726992433320888
91,0.9945,0.727,0.0498640313744545,1.3337514400482178,0.9945003926608923,0.7284371064881994,0.9945,0.727,0.994499834181521,0.7275090077864217
92,0.99488,0.7263,0.04804473742842674,1.3378831148147583,0.9948816021084073,0.7276711565358243,0.99488,0.7263,0.9948799349957919,0.7267463044878925
93,0.99514,0.7273,0.04683304578065872,1.3454549312591553,0.9951415629293632,0.7288884776634376,0.99514,0.7273,0.9951402787478236,0.7279274217364325
94,0.9953,0.7263,0.04545583575963974,1.3560125827789307,0.9952992769520098,0.7273823620643026,0.9953,0.7263,0.9952992910834295,0.726708173166809
95,0.99564,0.7277,0.04389955475926399,1.3656781911849976,0.9956396247574223,0.7288279858714765,0.99564,0.7277,0.995639162373154,0.7280570621175401
96,0.99586,0.7271,0.042803842574357986,1.3762881755828857,0.9958605807611552,0.7285455838265191,0.99586,0.7271,0.9958597941343434,0.727672216280164
97,0.99592,0.7267,0.04181158170104027,1.3888676166534424,0.9959280172098166,0.72905887011912,0.99592,0.7267,0.9959200957622489,0.7274171798786059
98,0.9963,0.727,0.04018746688961983,1.3946118354797363,0.9963008355315011,0.7287623630266717,0.9963,0.727,0.9962994168056251,0.7275684948843529
99,0.9965,0.7272,0.03927069902420044,1.4036309719085693,0.9965045369275476,0.7291892016633728,0.9965,0.7272,0.9964997798817947,0.727791700269854
100,0.99702,0.726,0.03790692239999771,1.4125263690948486,0.9970199000923385,0.7272122773900004,0.99702,0.726,0.9970195740935981,0.726388772066752
101,0.99712,0.7268,0.03676104173064232,1.4194368124008179,0.9971197904560011,0.7277342207345008,0.99712,0.7268,0.9971197896109822,0.7270822156226099
102,0.99732,0.7276,0.035541366785764694,1.4312546253204346,0.9973198899887581,0.728591746675478,0.99732,0.7276,0.9973196365474761,0.7279338970046084
103,0.99748,0.7262,0.03477498143911362,1.438188910484314,0.9974818333608503,0.7280450218741693,0.99748,0.7262,0.997479999474255,0.7267483586536325
104,0.9978,0.7261,0.03341582417488098,1.4451159238815308,0.9977997138402681,0.7272657267656712,0.9978,0.7261,0.9977997054492832,0.7264935740893929
105,0.99786,0.7243,0.03262919560074806,1.4556266069412231,0.9978603215863376,0.7256731220641047,0.99786,0.7243,0.9978597864399885,0.7248522742699912
106,0.99798,0.7255,0.03177729621529579,1.4622668027877808,0.997980039205285,0.7263132369290154,0.99798,0.7255,0.9979796403696829,0.7257792736754077
107,0.9982,0.7268,0.0307188518345356,1.4718443155288696,0.9981999016607999,0.7277471780344178,0.9982,0.7268,0.9981997574085077,0.7271076952241541
108,0.99834,0.7257,0.029694655910134315,1.4806489944458008,0.9983402215573657,0.7271624637808377,0.99834,0.7257,0.998339843283607,0.7261759995952167
109,0.9984,0.7267,0.028833486139774323,1.4899569749832153,0.9983999143844252,0.728075300118251,0.9984,0.7267,0.9983997855792753,0.7271949107373371
110,0.9985,0.7262,0.028028899803757668,1.498300313949585,0.9984999983346392,0.7278128758650844,0.9985,0.7262,0.9984998275943662,0.7268096381681736
111,0.99856,0.7246,0.02742904983460903,1.5013506412506104,0.9985598103448995,0.725089424356654,0.99856,0.7246,0.9985597075178979,0.7247078275198882
112,0.99872,0.7257,0.026473047211766243,1.5168617963790894,0.9987200187430961,0.7271373713323898,0.99872,0.7257,0.9987198396767195,0.7262645321012021
113,0.99884,0.7261,0.02578870579600334,1.5221461057662964,0.998839819616758,0.7271595450168237,0.99884,0.7261,0.9988398479077847,0.7264790926000253
114,0.9989,0.7253,0.02498900331556797,1.5307766199111938,0.9989000393265247,0.7266534542294798,0.9989,0.7253,0.9988999178459922,0.7257852654367777
