epoch,accuracy_train,accuracy_test,loss_train,loss_test,precision_train,precision_test,recall_train,recall_test,f1_score_train,f1_score_test
1,0.21288,0.2156,2.2393863201141357,2.237733840942383,0.23835014821577544,0.2479542769623002,0.2661,0.2695,0.1977948647768323,0.19974078372598644
2,0.29186,0.2956,1.9671093225479126,1.9577308893203735,0.3270229644055929,0.32017360517950266,0.29186,0.2956,0.24773032118695038,0.2504110109567626
3,0.34064,0.3476,1.8116326332092285,1.799012541770935,0.32956696033677996,0.3424773381837367,0.34064,0.3476,0.30411709909861195,0.310304784077528
4,0.35204,0.3534,1.8009507656097412,1.7969951629638672,0.37942819963573654,0.3768259302237992,0.35204,0.3534,0.3287524805656295,0.32865824460106935
5,0.44234,0.4467,1.5319029092788696,1.533464789390564,0.4340967638286433,0.4388045970842046,0.44234,0.4467,0.4231901134948779,0.42671746471502275
6,0.45578,0.4574,1.5089222192764282,1.5121276378631592,0.48087995012611484,0.48194241489419254,0.45578,0.4574,0.44968830917271463,0.4517674344009094
7,0.47838,0.4784,1.430474877357483,1.439939022064209,0.502786079094639,0.4968596293199847,0.47838,0.4784,0.4535335468189324,0.45322583339225264
8,0.50556,0.5029,1.3673900365829468,1.3772543668746948,0.5217475877640461,0.5151825521372654,0.50556,0.5029,0.49203156235737633,0.48829889465854176
9,0.55324,0.5421,1.2665036916732788,1.2863836288452148,0.5546114302087408,0.5425935333322118,0.55324,0.5421,0.5447356453709592,0.5330270695414436
10,0.55832,0.546,1.2437093257904053,1.272083044052124,0.5716496155516753,0.5569217781702699,0.55832,0.546,0.5543661154091244,0.5416321049579053
11,0.53012,0.5221,1.3535443544387817,1.381793737411499,0.5779918930098401,0.5628192061711224,0.53012,0.5221,0.5150440963121434,0.5062464982329635
12,0.51406,0.5048,1.3503690958023071,1.3929301500320435,0.6008685823679548,0.6005902196028763,0.51406,0.5048,0.486369033745816,0.4772907838195746
13,0.61872,0.595,1.086108922958374,1.1458238363265991,0.6424892412144632,0.6164470159741255,0.61872,0.595,0.619961670249798,0.595107253264641
14,0.58724,0.5664,1.1608425378799438,1.2203646898269653,0.6360222450392463,0.6132702923571742,0.58724,0.5664,0.5764693023540445,0.5564465366446407
15,0.64178,0.6172,1.0186903476715088,1.0938786268234253,0.650668553092712,0.6242739328770722,0.64178,0.6172,0.6280787250898331,0.6017750538434967
16,0.63826,0.6089,1.0430837869644165,1.1254525184631348,0.6727034658365022,0.6425098015286301,0.63826,0.6089,0.6388237395211424,0.6085557574769113
17,0.68662,0.6546,0.9046151041984558,0.9974510669708252,0.6901184405243036,0.6578420923148148,0.68662,0.6546,0.6822306777436786,0.6503528463960231
18,0.64608,0.6086,1.020525574684143,1.1324520111083984,0.6877828291185424,0.6544248430044437,0.64608,0.6086,0.6472779523084532,0.6100161506182106
19,0.70366,0.6657,0.8545698523521423,0.9773768782615662,0.7169932397350276,0.6781853425389106,0.70366,0.6657,0.6975608996940477,0.6591878818794031
