epoch,accuracy_train,accuracy_test,loss_train,loss_test,precision_train,precision_test,recall_train,recall_test,f1_score_train,f1_score_test
1,0.12168,0.1223,2.2851226329803467,2.2850260734558105,0.24843262249923573,0.21471025539531058,0.1521,0.1358888888888889,0.07268588461252924,0.06548862558826668
2,0.28178,0.2841,1.9823380708694458,1.9750548601150513,0.28649209776441464,0.28749048046359893,0.28178,0.2841,0.24192642343270057,0.244056159192283
3,0.30524,0.3095,1.8935611248016357,1.888353705406189,0.3171755103135153,0.3327051617486558,0.30524,0.3095,0.27298217707564704,0.27634768134147103
4,0.367,0.3786,1.74526846408844,1.736290454864502,0.3826847770218591,0.3937613533143651,0.367,0.3786,0.352401127687477,0.3609523935114249
5,0.38866,0.3957,1.7216265201568604,1.7142196893692017,0.4203589793828094,0.4274056449412763,0.38866,0.3957,0.3748938216781808,0.38096649977422464
6,0.46286,0.4655,1.4800044298171997,1.4789785146713257,0.47437120936001803,0.475312910088251,0.46286,0.4655,0.4543377447427805,0.4574328025437063
7,0.46984,0.4689,1.4544124603271484,1.4602943658828735,0.4928322853508823,0.49201051027869136,0.46984,0.4689,0.4594295236526023,0.45864919604547505
8,0.49428,0.4928,1.3766251802444458,1.3878891468048096,0.5074358091863793,0.5039276455307043,0.49428,0.4928,0.4697896826101004,0.4673123078399467
9,0.51948,0.5166,1.3312885761260986,1.35235595703125,0.5370151206511262,0.5290403241912093,0.51948,0.5166,0.50598488799766,0.5025531370128907
10,0.56076,0.5479,1.2304686307907104,1.2619397640228271,0.5758078822650312,0.5651271918948806,0.56076,0.5479,0.5587029592850508,0.545355254092079
11,0.57704,0.5625,1.2054076194763184,1.237928032875061,0.6043484760553423,0.589183263602694,0.57704,0.5625,0.5778573006953649,0.5628992046004446
12,0.5961,0.582,1.1420992612838745,1.1834007501602173,0.6097281067788684,0.5904348528775003,0.5961,0.582,0.5891078737639496,0.5730031236579954
13,0.52398,0.5086,1.343105673789978,1.3897901773452759,0.631724439034069,0.6125678226640191,0.52398,0.5086,0.5317845531297418,0.5143377957603471
14,0.63136,0.6056,1.0541470050811768,1.116134524345398,0.6579710455962021,0.6335362677387547,0.63136,0.6056,0.6339440902673302,0.6072421508861178
