epoch,train,test
1,0.26431666666666664,0.2676
2,0.5545333333333333,0.5625
3,0.69495,0.7032
4,0.7648,0.7732
5,0.8071833333333334,0.8153
6,0.8489166666666667,0.8561
7,0.8676166666666667,0.8745
8,0.8802833333333333,0.8865
9,0.86815,0.8802
10,0.8737,0.8771
11,0.8576333333333334,0.8635
12,0.8915833333333333,0.8981
13,0.9055333333333333,0.9141
14,0.9104333333333333,0.9169
15,0.9083833333333333,0.9124
16,0.9139833333333334,0.9244
17,0.9200333333333334,0.926
18,0.9270333333333334,0.9343
19,0.9299166666666666,0.9377
20,0.9297,0.9357
21,0.9371,0.9429
22,0.92045,0.9257
23,0.9425833333333333,0.9465
24,0.9383333333333334,0.9446
25,0.9465666666666667,0.9521
26,0.93385,0.9384
27,0.9447333333333333,0.9491
28,0.9487666666666666,0.9539
29,0.9515,0.9564
30,0.9531833333333334,0.9581
31,0.9350833333333334,0.9416
32,0.9569833333333333,0.9573
33,0.9586666666666667,0.9637
34,0.9597333333333333,0.9639
35,0.9570833333333333,0.9612
36,0.9613666666666667,0.965
37,0.9545,0.9579
38,0.9608666666666666,0.9636
39,0.9614,0.9667
40,0.9599666666666666,0.961
41,0.9520166666666666,0.9565
42,0.9619333333333333,0.9674
43,0.9616166666666667,0.9664
44,0.9662,0.9712
45,0.9637833333333333,0.9673
46,0.9657,0.9679
47,0.9541833333333334,0.9604
48,0.9692833333333334,0.9727
49,0.9703833333333334,0.9728
50,0.969,0.9723
51,0.95825,0.9592
52,0.9720333333333333,0.9746
53,0.97095,0.9739
54,0.9695,0.9726
55,0.9709166666666667,0.9735
56,0.9695333333333334,0.9728
57,0.9672,0.9688
58,0.9683833333333334,0.972
59,0.9565166666666667,0.9585
60,0.9723666666666667,0.9754
61,0.9705,0.9724
62,0.9693,0.9699
63,0.9662,0.9692
64,0.9644,0.9665
65,0.96765,0.9697
66,0.9753333333333334,0.9768
67,0.97515,0.9763
68,0.9752833333333333,0.9791
69,0.9741666666666666,0.9752
70,0.9738166666666667,0.9739
71,0.9687,0.9724
72,0.9694333333333334,0.9718
73,0.965,0.9673
74,0.9728666666666667,0.9736
75,0.9771833333333333,0.9781
76,0.9778333333333333,0.9787
77,0.9744166666666667,0.9759
78,0.9728833333333333,0.9736
79,0.9522833333333334,0.9538
