epoch,train,test
1,0.22135,0.223
2,0.5887333333333333,0.5954
3,0.6806166666666666,0.6899
4,0.7718333333333334,0.7793
5,0.8136666666666666,0.8227
6,0.8479,0.8535
7,0.8683,0.8752
8,0.8755666666666667,0.8801
9,0.8663166666666666,0.8781
10,0.8689166666666667,0.8713
11,0.8514166666666667,0.8607
12,0.8867666666666667,0.8929
13,0.9040333333333334,0.9105
14,0.9109666666666667,0.9177
15,0.9133,0.9162
16,0.9175,0.9252
17,0.9133,0.9187
18,0.9286666666666666,0.9347
19,0.93225,0.9399
20,0.92965,0.9341
21,0.9411,0.9477
22,0.9081,0.9145
23,0.9436,0.9476
24,0.9443166666666667,0.9495
25,0.9474666666666667,0.9524
26,0.9373166666666667,0.9416
27,0.9464833333333333,0.9504
28,0.9506833333333333,0.9571
29,0.9537333333333333,0.9592
30,0.9552166666666667,0.9615
31,0.9091833333333333,0.9176
32,0.9592666666666667,0.9619
33,0.9619166666666666,0.9666
34,0.9612833333333334,0.9663
35,0.95475,0.9579
36,0.9629666666666666,0.9677
37,0.9536333333333333,0.9573
38,0.9630166666666666,0.9681
39,0.96415,0.9686
40,0.9611666666666666,0.9623
41,0.9527833333333333,0.9577
42,0.9635166666666667,0.9678
43,0.9634333333333334,0.9664
44,0.96735,0.971
45,0.9656666666666667,0.968
46,0.9671166666666666,0.9684
47,0.9507666666666666,0.9548
48,0.9721833333333333,0.974
49,0.9724333333333334,0.9738
50,0.97215,0.9747
51,0.9573,0.9559
52,0.9746166666666667,0.9758
53,0.9730166666666666,0.9756
54,0.9714333333333334,0.973
55,0.9725333333333334,0.9746
56,0.97055,0.9729
57,0.9656166666666667,0.9661
58,0.9676666666666667,0.9708
59,0.93715,0.9395
60,0.9703833333333334,0.9725
61,0.9709166666666667,0.973
62,0.9690166666666666,0.9692
63,0.9642,0.9661
64,0.9523,0.9549
65,0.96595,0.9675
66,0.9775833333333334,0.978
67,0.9754166666666667,0.9771
68,0.9781333333333333,0.9793
69,0.9721666666666666,0.9723
70,0.9699,0.9716
71,0.9667,0.9699
72,0.9632833333333334,0.966
73,0.9633833333333334,0.9662
74,0.9720833333333333,0.973
75,0.9785833333333334,0.9791
76,0.9803,0.9809
77,0.9769833333333333,0.9769
78,0.9665,0.9684
