epoch,train,test
1,0.2246,0.2266
2,0.5912166666666666,0.5982
3,0.6808833333333333,0.6908
4,0.7725,0.7801
5,0.8151,0.8239
6,0.8478333333333333,0.8538
7,0.8691333333333333,0.8757
8,0.8777,0.8821
9,0.8676,0.8794
10,0.8706166666666667,0.8739
11,0.8523166666666666,0.8613
12,0.8905333333333333,0.8975
13,0.9066833333333333,0.9137
14,0.9134,0.919
15,0.9152,0.9178
16,0.9201333333333334,0.9275
17,0.9148333333333334,0.9214
18,0.9305666666666667,0.936
19,0.93515,0.9424
20,0.93255,0.9377
21,0.9430333333333333,0.9491
22,0.9127833333333333,0.9192
23,0.9472,0.9496
24,0.94715,0.9528
25,0.9501,0.9561
26,0.9421833333333334,0.9465
27,0.9505666666666667,0.9545
28,0.9536,0.9592
29,0.95715,0.9619
30,0.9589666666666666,0.9652
31,0.9168166666666666,0.9234
32,0.9617666666666667,0.9642
33,0.96485,0.9694
34,0.9648833333333333,0.9677
35,0.9578666666666666,0.9609
36,0.9659333333333333,0.9706
37,0.9586666666666667,0.9622
38,0.9665833333333333,0.9706
39,0.9671,0.9708
40,0.9640666666666666,0.9648
41,0.9578,0.963
42,0.9663166666666667,0.9701
43,0.9688333333333333,0.9716
44,0.9705833333333334,0.9731
45,0.9698,0.9716
46,0.97,0.9706
47,0.9568,0.9617
48,0.97445,0.9757
49,0.9747666666666667,0.9757
50,0.9745166666666667,0.9764
51,0.9700666666666666,0.9703
52,0.97695,0.9774
53,0.9748166666666667,0.9768
54,0.9763666666666667,0.9772
55,0.9760333333333333,0.9767
56,0.9741833333333333,0.9756
57,0.9696166666666667,0.9696
58,0.97155,0.973
59,0.9410166666666666,0.9439
60,0.9729833333333333,0.9742
61,0.9751666666666666,0.9765
62,0.9729166666666667,0.9731
63,0.9717333333333333,0.9725
64,0.95755,0.9603
65,0.9700166666666666,0.9717
66,0.9805666666666667,0.9795
67,0.9785833333333334,0.9791
68,0.9813,0.9807
69,0.9766666666666667,0.9754
70,0.97385,0.9742
71,0.9720833333333333,0.9749
72,0.9672666666666667,0.9691
73,0.9711666666666666,0.9726
74,0.9753833333333334,0.9765
75,0.9816666666666667,0.9816
76,0.9827833333333333,0.9819
77,0.9815833333333334,0.9809
78,0.9721333333333333,0.9735
79,0.9672666666666667,0.9701
80,0.9698,0.9709
81,0.9809333333333333,0.981
82,0.9811666666666666,0.9802
83,0.9646666666666667,0.968
84,0.9842833333333333,0.9831
85,0.9826166666666667,0.9817
86,0.98405,0.9822
87,0.9851333333333333,0.9835
88,0.9827333333333333,0.9819
89,0.9798166666666667,0.9784
90,0.9811166666666666,0.98
91,0.9848,0.9837
92,0.97695,0.9749
93,0.9841,0.9838
94,0.9837333333333333,0.9801
95,0.9816833333333334,0.9797
96,0.9860833333333333,0.9839
97,0.9828166666666667,0.9816
98,0.9823333333333333,0.9797
99,0.9860666666666666,0.9826
100,0.9737833333333333,0.9744
101,0.9835166666666667,0.9841
102,0.9781,0.9766
103,0.9867833333333333,0.9856
104,0.9807833333333333,0.9786
105,0.9868166666666667,0.9848
106,0.9869333333333333,0.9841
107,0.9875,0.9855
108,0.9680666666666666,0.9672
109,0.9876666666666667,0.9857
110,0.9495666666666667,0.95
111,0.98735,0.984
112,0.9659666666666666,0.9661
113,0.98715,0.9841
114,0.987,0.9839
115,0.984,0.9804
116,0.9822166666666666,0.9799
117,0.9842166666666666,0.9828
118,0.9876666666666667,0.9837
119,0.9811833333333333,0.982
120,0.9880833333333333,0.9847
121,0.9617666666666667,0.9632
122,0.9744666666666667,0.972
123,0.9764666666666667,0.9763
124,0.9878,0.9855
125,0.9661166666666666,0.9651
126,0.9883833333333333,0.9854
127,0.9841,0.9811
128,0.9809666666666667,0.9809
129,0.9715333333333334,0.9715
130,0.9874166666666667,0.9841
131,0.9756166666666667,0.9744
132,0.9889833333333333,0.986
133,0.9633166666666667,0.9606
134,0.98895,0.9857
135,0.9897666666666667,0.9856
136,0.9815,0.9809
137,0.9894666666666667,0.9864
138,0.9882666666666666,0.9857
139,0.9618,0.9575
140,0.9766666666666667,0.9704
141,0.9900833333333333,0.9852
142,0.9523333333333334,0.953
143,0.9824,0.9806
144,0.98505,0.982
145,0.9826833333333334,0.9813
146,0.9870833333333333,0.9853
147,0.9838333333333333,0.9787
148,0.9630666666666666,0.9587
149,0.98955,0.9853
150,0.9877833333333333,0.986
151,0.9852166666666666,0.9825
152,0.9896166666666667,0.9862
153,0.9879,0.9848
154,0.99045,0.9864
155,0.9146333333333333,0.9171
156,0.9839333333333333,0.9816
157,0.9857,0.9832
158,0.9830333333333333,0.9813
159,0.98545,0.9832
160,0.99085,0.9859
161,0.9908,0.9873
162,0.9639666666666666,0.9655
163,0.9854833333333334,0.9835
164,0.9858333333333333,0.9821
165,0.9914333333333334,0.986
166,0.98775,0.9843
167,0.99145,0.9862
168,0.99055,0.9851
169,0.9842,0.9816
170,0.9911833333333333,0.9863
171,0.95075,0.9486
172,0.9910833333333333,0.9857
173,0.9738833333333333,0.9716
174,0.9908333333333333,0.9872
175,0.9723833333333334,0.9713
176,0.9919166666666667,0.9859
177,0.99185,0.9856
178,0.99145,0.9865
179,0.9749,0.9744
180,0.9847666666666667,0.9805
181,0.96425,0.9598
182,0.9914333333333334,0.9856
183,0.99025,0.9862
184,0.9902333333333333,0.9843
185,0.9738333333333333,0.9724
186,0.9918833333333333,0.9868
187,0.9693666666666667,0.9666
188,0.9761833333333333,0.9721
189,0.9913333333333333,0.9855
190,0.9875333333333334,0.9849
191,0.99055,0.9858
192,0.9924833333333334,0.9871
193,0.98545,0.9811
194,0.9926833333333334,0.9871
195,0.9897333333333334,0.9863
196,0.9870833333333333,0.983
197,0.9913166666666666,0.9863
198,0.99,0.9845
199,0.9926666666666667,0.9861
200,0.99255,0.9873
201,0.9927833333333334,0.9871
202,0.9918833333333333,0.9861
203,0.99285,0.9874
204,0.97575,0.9741
205,0.9917666666666667,0.9863
206,0.9907,0.9853
207,0.9925166666666667,0.987
208,0.8941666666666667,0.8895
209,0.9883333333333333,0.9845
210,0.9909333333333333,0.986
211,0.982,0.9807
212,0.9903333333333333,0.9852
213,0.98895,0.9869
214,0.9839833333333333,0.9799
215,0.99285,0.9879
216,0.9919,0.9868
217,0.99235,0.9876
218,0.9930166666666667,0.9874
219,0.9933333333333333,0.9873
220,0.9935,0.9873
221,0.9892833333333333,0.9852
222,0.9917666666666667,0.9865
223,0.99275,0.9871
224,0.9884666666666667,0.9841
225,0.9911333333333333,0.9874
226,0.9938166666666667,0.988
227,0.993,0.9877
228,0.9923833333333333,0.9865
229,0.9936666666666667,0.9879
230,0.9802166666666666,0.9767
231,0.9937666666666667,0.9876
232,0.99325,0.9873
233,0.9931666666666666,0.987
234,0.9924666666666667,0.9875
235,0.9918833333333333,0.9866
236,0.9740833333333333,0.9729
237,0.9938333333333333,0.9875
238,0.9939833333333333,0.987
239,0.9943333333333333,0.9873
240,0.98645,0.9805
241,0.9920833333333333,0.9865
242,0.9934,0.9872
243,0.9944333333333333,0.9875
