epoch,train,test
1,0.2246,0.2266
2,0.5912333333333334,0.5982
3,0.6809166666666666,0.6908
4,0.7725666666666666,0.7802
5,0.8150666666666667,0.8239
6,0.8478166666666667,0.8537
7,0.8691833333333333,0.8756
8,0.8777166666666667,0.8821
9,0.8676333333333334,0.8794
10,0.8705666666666667,0.874
11,0.8522833333333333,0.8614
12,0.8901,0.8967
13,0.90665,0.9137
14,0.9132666666666667,0.9191
15,0.9152833333333333,0.9182
16,0.9201333333333334,0.9275
17,0.9146833333333333,0.9213
18,0.9305,0.9361
19,0.9351166666666667,0.9424
20,0.9325,0.9377
21,0.9430833333333334,0.9488
22,0.9128833333333334,0.9192
23,0.94715,0.9497
24,0.9470166666666666,0.9529
25,0.9500666666666666,0.956
26,0.9423,0.9467
27,0.9503166666666667,0.9545
28,0.9535833333333333,0.9594
29,0.9571333333333333,0.9618
30,0.95895,0.9651
31,0.9174833333333333,0.9242
32,0.9617333333333333,0.9644
33,0.9648666666666667,0.9695
34,0.9647833333333333,0.9679
35,0.9580333333333333,0.9611
36,0.96595,0.9706
37,0.9587333333333333,0.9621
38,0.9666,0.9707
39,0.9669833333333333,0.9702
40,0.9640666666666666,0.9649
41,0.9577666666666667,0.9631
42,0.9662166666666666,0.9701
43,0.9689,0.9717
44,0.9705666666666667,0.9729
45,0.9699333333333333,0.9716
46,0.9701166666666666,0.9706
47,0.9568166666666666,0.9617
48,0.97445,0.9755
49,0.9748,0.9757
50,0.9745833333333334,0.9764
51,0.9701,0.97
52,0.97695,0.9775
53,0.9749166666666667,0.9768
54,0.9763333333333334,0.9771
55,0.97605,0.9767
56,0.9741666666666666,0.9756
57,0.9696666666666667,0.9697
58,0.9716,0.9731
59,0.9417833333333333,0.9442
60,0.9731166666666666,0.9744
61,0.97505,0.9765
62,0.97285,0.9732
63,0.97195,0.9726
64,0.9574833333333334,0.96
65,0.9700333333333333,0.9718
66,0.9806166666666667,0.9796
67,0.9785,0.9793
68,0.9813333333333333,0.9806
69,0.97645,0.9747
70,0.974,0.9744
71,0.9718666666666667,0.9746
72,0.9671,0.9688
73,0.9704666666666667,0.9722
74,0.9755166666666667,0.9766
75,0.9816833333333334,0.9817
76,0.9827166666666667,0.982
77,0.9817333333333333,0.9807
78,0.9723833333333334,0.9735
79,0.9672833333333334,0.9699
80,0.9697166666666667,0.9708
81,0.9809833333333333,0.9812
82,0.9811,0.9804
83,0.9643666666666667,0.968
84,0.9840333333333333,0.9831
85,0.9825333333333334,0.9819
86,0.9840833333333333,0.9822
87,0.9850333333333333,0.9836
88,0.9828666666666667,0.9819
89,0.9799,0.9784
90,0.9812,0.9799
91,0.9847833333333333,0.9836
92,0.9769,0.9748
93,0.9841166666666666,0.9838
94,0.9835333333333334,0.98
95,0.9815833333333334,0.9798
96,0.9860666666666666,0.9839
97,0.9830166666666666,0.9817
98,0.98235,0.9796
99,0.9860333333333333,0.9826
100,0.9737,0.9743
101,0.9836,0.9839
102,0.97825,0.9767
103,0.9868333333333333,0.9855
104,0.9808333333333333,0.9792
105,0.9867833333333333,0.9848
106,0.9868333333333333,0.9839
107,0.9875166666666667,0.9856
108,0.96815,0.9672
109,0.9877,0.9857
110,0.9482666666666667,0.9474
111,0.9872833333333333,0.9841
112,0.9659166666666666,0.9661
113,0.9873,0.9839
114,0.987,0.9839
115,0.9838,0.9803
116,0.98215,0.9795
117,0.9842833333333333,0.9829
118,0.9875666666666667,0.9836
119,0.9811666666666666,0.9818
120,0.98785,0.9843
121,0.9616666666666667,0.9628
122,0.9742666666666666,0.9715
123,0.9764166666666667,0.9766
124,0.9879,0.9856
125,0.9661166666666666,0.9649
126,0.9883,0.9854
127,0.98415,0.9814
128,0.9809833333333333,0.9807
129,0.9717,0.9713
130,0.9873,0.9842
131,0.9760666666666666,0.9747
132,0.9889833333333333,0.986
133,0.9640833333333333,0.9609
134,0.9889666666666667,0.9857
135,0.9897833333333333,0.9856
136,0.98155,0.981
137,0.98955,0.9864
138,0.9882666666666666,0.9857
139,0.9608666666666666,0.9569
140,0.9768333333333333,0.9708
141,0.9900833333333333,0.9852
142,0.9510666666666666,0.9516
143,0.9825833333333334,0.981
144,0.98455,0.9815
145,0.9829166666666667,0.9813
146,0.98705,0.9853
147,0.9836666666666667,0.9787
148,0.96265,0.9586
149,0.9893666666666666,0.9851
150,0.9876666666666667,0.9859
151,0.9853833333333334,0.9822
152,0.9895833333333334,0.9863
153,0.9878166666666667,0.985
154,0.9904333333333334,0.9868
155,0.91875,0.9215
156,0.98405,0.982
157,0.9856,0.983
158,0.9826,0.9809
159,0.9850166666666667,0.9833
160,0.9908666666666667,0.9862
161,0.9908333333333333,0.9873
162,0.9631166666666666,0.9647
