epoch,train,test
1,0.22416666666666665,0.2248
2,0.5869666666666666,0.5953
3,0.6800666666666667,0.688
4,0.7672333333333333,0.7749
5,0.8100833333333334,0.8194
6,0.8441833333333333,0.8505
7,0.8641833333333333,0.8705
8,0.8701,0.8756
9,0.8574333333333334,0.8711
10,0.8636,0.8666
11,0.8382333333333334,0.8472
12,0.8821833333333333,0.8889
13,0.8959166666666667,0.9024
14,0.9050166666666667,0.9117
15,0.9060666666666667,0.9079
16,0.9085333333333333,0.9167
17,0.9003333333333333,0.9064
18,0.9210666666666667,0.9266
19,0.9237833333333333,0.9287
20,0.9202333333333333,0.9261
21,0.9352,0.9414
22,0.8748333333333334,0.882
23,0.9340166666666667,0.9382
24,0.9326833333333333,0.9379
25,0.9385666666666667,0.946
26,0.9127,0.9164
27,0.93355,0.937
28,0.9399,0.9484
29,0.9459,0.952
30,0.9410666666666667,0.9488
31,0.8472,0.8587
32,0.9520833333333333,0.9563
33,0.95445,0.9576
34,0.9521166666666666,0.9573
35,0.9348833333333333,0.9417
36,0.95235,0.9562
37,0.9307666666666666,0.9325
38,0.9545166666666667,0.9612
39,0.9506833333333333,0.9535
40,0.9350166666666667,0.936
41,0.92715,0.9348
42,0.9496166666666667,0.9535
43,0.9385,0.9426
44,0.9586,0.9618
45,0.9454666666666667,0.951
46,0.9515,0.9535
47,0.91145,0.9162
48,0.9649,0.9688
49,0.9627666666666667,0.966
50,0.9654166666666667,0.9704
51,0.93585,0.9358
52,0.9662333333333334,0.971
53,0.9661333333333333,0.9695
54,0.9666,0.9701
55,0.9624333333333334,0.9683
56,0.93885,0.9464
57,0.9504,0.9515
58,0.9530166666666666,0.9566
59,0.8901166666666667,0.8962
60,0.94645,0.9512
61,0.9344,0.9391
62,0.9367166666666666,0.9392
63,0.94955,0.9549
64,0.82465,0.8311
65,0.96265,0.9669
66,0.96715,0.9683
67,0.9683,0.9719
68,0.9706666666666667,0.9755
69,0.9508833333333333,0.9514
70,0.9515833333333333,0.9545
71,0.9398166666666666,0.9445
72,0.9429333333333333,0.9487
73,0.8890333333333333,0.9
74,0.9640833333333333,0.9688
75,0.9611166666666666,0.9652
76,0.9702,0.9751
77,0.9706666666666667,0.9743
78,0.9560333333333333,0.9585
79,0.9294166666666667,0.9353
80,0.92405,0.9277
