epoch,accuracy_train,accuracy_test,loss_train,loss_test,precision_train,precision_test,recall_train,recall_test,f1_score_train,f1_score_test
1,0.5489166666666667,0.54,2.2582080364227295,2.257967948913574,0.6339459515091799,0.6311300705306693,0.5489166666666667,0.54,0.51386963907755,0.5072711528038361
2,0.57775,0.5763,2.1153604984283447,2.1132168769836426,0.7276041355830877,0.7296870419378753,0.57775,0.5763,0.5409421477152394,0.5388637709906052
3,0.6709666666666667,0.6717,1.4430596828460693,1.4322198629379272,0.7372208165571551,0.7492334072090528,0.6709666666666667,0.6717,0.6489417006181706,0.6492936550176489
4,0.7984,0.8068,0.7336331605911255,0.7151427268981934,0.8170530279831483,0.8244879381497916,0.7984,0.8068,0.7990171233812541,0.806571296461344
5,0.83655,0.8392,0.5467721819877625,0.5336094498634338,0.8448122374764517,0.8471469103847822,0.83655,0.8392,0.8343087244495153,0.8364260351189893
6,0.85855,0.8643,0.4667123556137085,0.4482608437538147,0.8653956342549427,0.8720872283290643,0.85855,0.8643,0.8573471925030967,0.8633453655597654
7,0.8557833333333333,0.8615,0.4546900987625122,0.4374692440032959,0.8662406884172439,0.8721523442777083,0.8557833333333333,0.8615,0.8554246353113135,0.8609999257957967
8,0.8793833333333333,0.8866,0.384973406791687,0.36814090609550476,0.886668835801966,0.8922330085427895,0.8793833333333333,0.8866,0.8791270060796527,0.8859027283763122
9,0.8794666666666666,0.8852,0.38167813420295715,0.36196786165237427,0.8895658402690716,0.8942941012750367,0.8794666666666666,0.8852,0.8794659547859417,0.8851259172102544
10,0.9034833333333333,0.9122,0.32082024216651917,0.3013360798358917,0.9049851607014108,0.9140457818070036,0.9034833333333333,0.9122,0.9036695012984037,0.9122217579003563
11,0.9002,0.9079,0.32286912202835083,0.3050079941749573,0.9045483136172628,0.9117450904308354,0.9002,0.9079,0.9004940812852755,0.9079221203643203
12,0.9009666666666667,0.9101,0.3192062973976135,0.29815155267715454,0.9097549031869332,0.9177396012996484,0.9009666666666667,0.9101,0.9022898102432921,0.9111910455882322
13,0.8802333333333333,0.8832,0.36443066596984863,0.3497961461544037,0.8962860953639162,0.8981755619602764,0.8802333333333333,0.8832,0.88099085642688,0.8838900121739962
14,0.9174333333333333,0.9238,0.2666301429271698,0.25134098529815674,0.9201291220650218,0.9262382951938085,0.9174333333333333,0.9238,0.9177367945352726,0.9239299672327266
15,0.9255166666666667,0.9324,0.24409110844135284,0.23081561923027039,0.9260487009618785,0.9331018475840459,0.9255166666666667,0.9324,0.9253846030876944,0.9322394494530895
16,0.9028666666666667,0.9094,0.301052987575531,0.28286007046699524,0.9161443780593502,0.9213290350952471,0.9028666666666667,0.9094,0.9041751757574591,0.9105395830804957
17,0.91275,0.9182,0.276014119386673,0.25580790638923645,0.9217054254245848,0.9256774160969118,0.91275,0.9182,0.9133522748542923,0.9187615208781137
18,0.9329333333333333,0.94,0.22171980142593384,0.20358403027057648,0.9341260169479334,0.9410560462352887,0.9329333333333333,0.94,0.9328342564732252,0.9399852149015041
19,0.9363333333333334,0.9437,0.20953479409217834,0.19276027381420135,0.9373865285477847,0.9446327042372296,0.9363333333333334,0.9437,0.9364604235929583,0.9437966904310724
20,0.9320166666666667,0.9381,0.2276461124420166,0.2151268571615219,0.9341258376002474,0.9396895913516528,0.9320166666666667,0.9381,0.9319867427312211,0.9380897105367245
21,0.9310833333333334,0.9355,0.22095447778701782,0.20482011139392853,0.9344326615697965,0.9387268337873338,0.9310833333333334,0.9355,0.9313659239360964,0.9356830179617475
22,0.9475166666666667,0.9537,0.17793913185596466,0.16347059607505798,0.9477496550803234,0.9539497326271856,0.9475166666666667,0.9537,0.9474979453302677,0.9536671379258403
23,0.94315,0.9496,0.1843787133693695,0.16802848875522614,0.9439697076085368,0.9500712263066861,0.94315,0.9496,0.9429520467607589,0.9493760919820153
24,0.9356666666666666,0.9416,0.1994355320930481,0.17797382175922394,0.940279365347861,0.9450993879839138,0.9356666666666666,0.9416,0.9361843723870312,0.9419126069258232
25,0.9503833333333334,0.9581,0.16877591609954834,0.1513957977294922,0.9510218871681995,0.9585634499000755,0.9503833333333334,0.9581,0.9504642760093094,0.9581590190621265
26,0.9534833333333333,0.9566,0.15654492378234863,0.1427343189716339,0.9538070066512412,0.9569750959628296,0.9534833333333333,0.9566,0.9535222178992413,0.9566346169977326
27,0.9543833333333334,0.9573,0.15314091742038727,0.139751598238945,0.9545743180650079,0.957546164305418,0.9543833333333334,0.9573,0.9544094277477951,0.9573081583157836
28,0.9555833333333333,0.96,0.15132927894592285,0.13832564651966095,0.9555607104299773,0.9600958939681712,0.9555833333333333,0.96,0.9555563772537384,0.9599852776408002
29,0.9553,0.9596,0.15125133097171783,0.13919062912464142,0.9552773436787946,0.9597704401011921,0.9553,0.9596,0.9552551157031623,0.9595854500329296
30,0.9560333333333333,0.9604,0.14935103058815002,0.1361560821533203,0.9560167371678597,0.9605114918424259,0.9560333333333333,0.9604,0.9559978341045237,0.960393410813456
31,0.9558833333333333,0.9593,0.14829899370670319,0.13536445796489716,0.9559791456865481,0.9594395309188114,0.9558833333333333,0.9593,0.9558803197993501,0.9592936153238001
32,0.9564833333333334,0.9601,0.14741867780685425,0.13475194573402405,0.9564829379103659,0.9602281278442202,0.9564833333333334,0.9601,0.9564594774604291,0.9600926944051714
33,0.9570833333333333,0.9615,0.14619861543178558,0.13297949731349945,0.9570421265675827,0.9615620732947772,0.9570833333333333,0.9615,0.9570380343269868,0.9614831341622982
34,0.9574333333333334,0.9611,0.14503329992294312,0.13215817511081696,0.9574081982271352,0.9611941751527907,0.9574333333333334,0.9611,0.9574003051806101,0.961093498134934
35,0.9572833333333334,0.96,0.14437079429626465,0.13199754059314728,0.9573570582947635,0.9601414217845488,0.9572833333333334,0.96,0.9572828714061867,0.960002597165963
