epoch,accuracy_train,accuracy_test,loss_train,loss_test,precision_train,precision_test,recall_train,recall_test,f1_score_train,f1_score_test
1,0.5520833333333334,0.547,2.257681131362915,2.257434129714966,0.6470545588459854,0.6398505760129014,0.5520833333333334,0.547,0.5241203127473831,0.5197791778706474
2,0.5732833333333334,0.5736,2.112971782684326,2.1108574867248535,0.732188774310166,0.7369109761316014,0.5732833333333334,0.5736,0.5359120579411794,0.5372084085443961
3,0.6585666666666666,0.6573,1.4335793256759644,1.4226787090301514,0.736275206968849,0.7448389253809341,0.6585666666666666,0.6573,0.6318319617725938,0.629630952645545
4,0.7989333333333334,0.8058,0.7298176288604736,0.7109764814376831,0.8186039740529916,0.8244180258565191,0.7989333333333334,0.8058,0.7995824765356458,0.8055223288654951
5,0.8394666666666667,0.8439,0.5407524108886719,0.5267459750175476,0.8465567707046742,0.8505459134163426,0.8394666666666667,0.8439,0.8374110500546561,0.8413909371193388
6,0.8595666666666667,0.8664,0.4647475481033325,0.4456513524055481,0.8661611499637638,0.8739140812381576,0.8595666666666667,0.8664,0.8584706601757457,0.8656626673843398
7,0.8572666666666666,0.8645,0.4498416781425476,0.4314097762107849,0.8670954261671152,0.8743580735852388,0.8572666666666666,0.8645,0.8568881803162616,0.8640391425680265
8,0.8821166666666667,0.8892,0.3799722194671631,0.36264124512672424,0.8881635688545914,0.8938297467857858,0.8821166666666667,0.8892,0.8819237316140783,0.8886590701658491
9,0.8767833333333334,0.8841,0.3869793713092804,0.36766254901885986,0.8877200017033491,0.8941093982601794,0.8767833333333334,0.8841,0.8761988802565137,0.8835213816351551
10,0.9038833333333334,0.9109,0.31720635294914246,0.29875242710113525,0.9050779328262412,0.9124315344278948,0.9038833333333334,0.9109,0.9039650527844291,0.910861242391263
11,0.9010166666666667,0.9082,0.3211274743080139,0.3039216101169586,0.9051349898479749,0.9120242358279363,0.9010166666666667,0.9082,0.9013866700635703,0.9083175166711579
12,0.9034333333333333,0.9108,0.31345024704933167,0.2936584949493408,0.9110333070253617,0.9178083868978502,0.9034333333333333,0.9108,0.9045455431478843,0.9117761295923598
13,0.8881166666666667,0.8907,0.34552305936813354,0.3308563828468323,0.9010348606783022,0.9028130527517342,0.8881166666666667,0.8907,0.8889931440272731,0.8914875521845708
14,0.9187,0.9242,0.2650952637195587,0.25148025155067444,0.9215444647423502,0.9269217797167996,0.9187,0.9242,0.91900847877504,0.9243767714948099
15,0.9270666666666667,0.9326,0.239120751619339,0.2264041006565094,0.9275716070572319,0.9332330417046647,0.9270666666666667,0.9326,0.9269759449821728,0.932471343253809
16,0.9062666666666667,0.9136,0.2927411198616028,0.27528294920921326,0.9183854073005677,0.9243838595833417,0.9062666666666667,0.9136,0.9076629448398486,0.9147858814699015
17,0.9164,0.9212,0.266272634267807,0.24776732921600342,0.9231001615239841,0.9270487617898505,0.9164,0.9212,0.9164355488550452,0.921268889170289
18,0.9356,0.9409,0.21267256140708923,0.19543662667274475,0.936312008837335,0.9415760567703466,0.9356,0.9409,0.9354443331768245,0.9408350427745867
19,0.9389333333333333,0.946,0.2022523581981659,0.18723469972610474,0.9398438541053007,0.9468149391647593,0.9389333333333333,0.946,0.9390310717896395,0.9460817880114375
20,0.9345,0.9404,0.21803243458271027,0.20548434555530548,0.9364205571436818,0.9418821449522573,0.9345,0.9404,0.9344823024785944,0.9404085241766253
21,0.93605,0.9391,0.20490805804729462,0.1908026933670044,0.9384872610001447,0.9416434252376937,0.93605,0.9391,0.9361757211269598,0.9391957591093661
22,0.9492833333333334,0.9545,0.17074675858020782,0.157601460814476,0.9494550131484222,0.9547377685888027,0.9492833333333334,0.9545,0.9492768160892265,0.9544842561180547
23,0.9462666666666667,0.9517,0.1754879355430603,0.16054706275463104,0.9468850375735786,0.95203223140469,0.9462666666666667,0.9517,0.9460725031104106,0.9514815001821113
