epoch,accuracy_train,accuracy_test,loss_train,loss_test,precision_train,precision_test,recall_train,recall_test,f1_score_train,f1_score_test
1,0.18088333333333334,0.1792,2.2922654151916504,2.2919797897338867,0.4250315969050376,0.43370186341421013,0.35323026851098455,0.3510971786833856,0.2604844647975627,0.25380814197117196
2,0.3497,0.3578,2.279111862182617,2.278613805770874,0.575158684660673,0.5866712676134076,0.572527832351015,0.5880999342537804,0.44642493284264195,0.4604273877752762
3,0.4453,0.4564,2.260894298553467,2.260103940963745,0.6072985313003874,0.612308192951922,0.624558778840085,0.6433605864110515,0.4975420186281403,0.5101384512224495
4,0.4846666666666667,0.499,2.231239080429077,2.22989821434021,0.6342680578864877,0.643591690075151,0.5966719330282947,0.6140782672901797,0.5053932187111809,0.5187060004097462
5,0.5088,0.5242,2.177053213119507,2.1747827529907227,0.6571263805902994,0.672125213323366,0.5593360083548617,0.5755379885814669,0.4880803822862907,0.5024889198599
6,0.5690666666666667,0.5876,2.064121723175049,2.059953212738037,0.6686159001153356,0.6829569639933533,0.6255885963465802,0.645147123407993,0.570658627934739,0.5889190327603956
7,0.6346,0.6549,1.808925986289978,1.8001304864883423,0.7165510928602541,0.7302432500756678,0.6346,0.6549,0.6005847651347912,0.6226655855660914
8,0.7060666666666666,0.7202,1.3533403873443604,1.3361965417861938,0.7375234468319328,0.7501865496730383,0.7060666666666666,0.7202,0.681326247259575,0.698079304950892
9,0.7719333333333334,0.7824,0.938058078289032,0.9156644344329834,0.7775193159262894,0.7891094188027219,0.7719333333333334,0.7824,0.7665330858253792,0.7775092182253209
10,0.8110333333333334,0.8224,0.7101514935493469,0.686523973941803,0.8161664570028122,0.8277473117403622,0.8110333333333334,0.8224,0.8098806397629683,0.8209119389213778
11,0.8379666666666666,0.8489,0.588646411895752,0.5672494173049927,0.8406403845835531,0.8518378872470541,0.8379666666666666,0.8489,0.8379714771506627,0.8486751958794996
12,0.8554,0.8635,0.5149070024490356,0.49466386437416077,0.8559020691046271,0.8643788663828281,0.8554,0.8635,0.8550591262672851,0.8630392098527223
13,0.8671,0.8751,0.4678535759449005,0.44628819823265076,0.8678233461075552,0.8757809025245153,0.8671,0.8751,0.8669610405534494,0.8749501059385059
14,0.87375,0.8809,0.43359795212745667,0.4128568470478058,0.8769988018308149,0.8835675594918377,0.87375,0.8809,0.8741081022964841,0.8810412393849086
15,0.8811166666666667,0.8866,0.4077299237251282,0.38894039392471313,0.8815611618644856,0.8871830522348608,0.8811166666666667,0.8866,0.8808941840357671,0.8863485563581246
16,0.8870833333333333,0.8928,0.38606807589530945,0.3666447401046753,0.8870927707422684,0.8932140230743407,0.8870833333333333,0.8928,0.8867902566383622,0.892530698379167
17,0.8914166666666666,0.8991,0.3698291778564453,0.3498161733150482,0.8924173327777868,0.9002782545503795,0.8914166666666666,0.8991,0.8913306353887075,0.8989730749749737
18,0.8920333333333333,0.8978,0.3584812879562378,0.3401377201080322,0.8939728541629935,0.8995122085943856,0.8920333333333333,0.8978,0.8917796986916983,0.8973998264676982
19,0.899,0.9047,0.3411824405193329,0.321859210729599,0.9003029647016585,0.9058812536157198,0.899,0.9047,0.899100615971813,0.9047570637875498
20,0.9028666666666667,0.9085,0.330341637134552,0.3139524757862091,0.9030436750049203,0.908944283424473,0.9028666666666667,0.9085,0.9026725095783964,0.9082454977549902
21,0.9028833333333334,0.9104,0.32374924421310425,0.3071879744529724,0.9032388345519101,0.9111548021437309,0.9028833333333334,0.9104,0.9024489293275376,0.9100556759900721
22,0.9083833333333333,0.9181,0.3070412576198578,0.28821390867233276,0.9085927354630189,0.9183009643992145,0.9083833333333333,0.9181,0.9083422903989583,0.918007426650177
23,0.9094333333333333,0.9166,0.3021106719970703,0.2870194613933563,0.9104555657837192,0.9178282058610373,0.9094333333333333,0.9166,0.9095100332155865,0.9166427972771669
24,0.9117666666666666,0.9179,0.29415878653526306,0.2776868939399719,0.9127332673067567,0.9191934203736615,0.9117666666666666,0.9179,0.9117512267396954,0.9178407808654836
25,0.91605,0.9237,0.28159984946250916,0.2643568217754364,0.9159571377905744,0.9237160219299003,0.91605,0.9237,0.9159530362318483,0.9235935390994214
26,0.9184166666666667,0.9249,0.2748280167579651,0.25802314281463623,0.9183376688751781,0.9249424912847306,0.9184166666666667,0.9249,0.9182770864196053,0.9247409426665013
27,0.9199666666666667,0.9256,0.26903441548347473,0.2517976462841034,0.9198715859375388,0.925638175518478,0.9199666666666667,0.9256,0.9197791055828475,0.925427971043425
28,0.9214166666666667,0.9283,0.26333269476890564,0.24626867473125458,0.9214473716810122,0.9285810597682456,0.9214166666666667,0.9283,0.9212722979501876,0.9281981165836023
29,0.9243333333333333,0.933,0.2549632787704468,0.2363021969795227,0.9243017101770699,0.932919960532326,0.9243333333333333,0.933,0.9242292779144088,0.9328982949707961
30,0.9247666666666666,0.9323,0.2502776086330414,0.2329835146665573,0.9247243066921575,0.9322461169048843,0.9247666666666666,0.9323,0.9245279468021143,0.9320890775979964
31,0.9256833333333333,0.9332,0.24582180380821228,0.22990353405475616,0.9260721596174653,0.9335303867308289,0.9256833333333333,0.9332,0.9255500617369837,0.9330572718031551
32,0.9267166666666666,0.9347,0.2418483942747116,0.224649116396904,0.9277073922413489,0.9357311256087097,0.9267166666666666,0.9347,0.9267884293439256,0.9347606624555851
33,0.9309666666666667,0.9373,0.23138529062271118,0.2181939035654068,0.9311065747801207,0.9375537248797627,0.9309666666666667,0.9373,0.9309153247130315,0.9372030338563644
34,0.9316,0.9378,0.22939004004001617,0.21360544860363007,0.9321413211436739,0.9383329603833126,0.9316,0.9378,0.9315495520009534,0.9378042941399466
35,0.9337833333333333,0.9401,0.22235341370105743,0.2078050822019577,0.93400160616196,0.9403904644607174,0.9337833333333333,0.9401,0.9336664411983079,0.9399966852059222
36,0.9360166666666667,0.9417,0.21509452164173126,0.2031276673078537,0.9360525532162365,0.9419475792902459,0.9360166666666667,0.9417,0.9359312517660313,0.9416170797239495
37,0.9383666666666667,0.9446,0.20932066440582275,0.1952538788318634,0.9383616719256803,0.9447695514635845,0.9383666666666667,0.9446,0.9383181058272035,0.9445362616049475
38,0.9371166666666667,0.9432,0.20865727961063385,0.19364780187606812,0.9378313120907578,0.9439853285982255,0.9371166666666667,0.9432,0.9372254627697761,0.9432591619780017
39,0.9403666666666667,0.9453,0.1999194175004959,0.1867356151342392,0.9404711076528441,0.945552313431823,0.9403666666666667,0.9453,0.9403033398436946,0.9452613543687403
40,0.9408833333333333,0.9458,0.19940689206123352,0.1854301393032074,0.9412300963693624,0.9461775960616742,0.9408833333333333,0.9458,0.9408206088474343,0.9457169878289373
41,0.9437,0.9483,0.19031880795955658,0.17723985016345978,0.943657755945054,0.9483691267107451,0.9437,0.9483,0.943630287449386,0.9482408437159109
42,0.94465,0.9501,0.18763385713100433,0.17400312423706055,0.9445888395344054,0.9501542055000034,0.94465,0.9501,0.9445361045845835,0.950036426313142
43,0.9457,0.9514,0.18469497561454773,0.17362818121910095,0.9457202818887401,0.9516574830947324,0.9457,0.9514,0.9456019206244696,0.9513320094500616
44,0.9470333333333333,0.9538,0.17855095863342285,0.16397111117839813,0.9471290359569243,0.9538580852984316,0.9470333333333333,0.9538,0.9469985694610157,0.9537778879439848
45,0.9487,0.9553,0.17390693724155426,0.16112501919269562,0.9486677245909483,0.9553824468972604,0.9487,0.9553,0.9486492443556666,0.9552791216810201
46,0.9496666666666667,0.954,0.17128108441829681,0.16103003919124603,0.9498167391727483,0.954288138997093,0.9496666666666667,0.954,0.9496579874142415,0.953993124665932
47,0.95055,0.9552,0.16854164004325867,0.15592728555202484,0.9506133524249869,0.9552946807079504,0.95055,0.9552,0.9504864473805499,0.9551392304932426
48,0.9520333333333333,0.9575,0.16301099956035614,0.15124215185642242,0.9520110042401609,0.9575497772045403,0.9520333333333333,0.9575,0.9519966820583851,0.9574803324751175
